rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,asset_group,universe_role,cross_asset_inputs,asset_diverse_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return
135,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast8_slow40_z-0p5_hold6_4p0x_0p125_5aefee8c,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,40,-0.5,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,4.0,0.125,0.5,0.3024730564539426,0.17643040138296207,-0.009869906561288722,0.11225950171263666,0.08120879800316927,0.041458010404350265,1.2125356140821264,2.684631036002536,-0.4931325181367159,26,9,4,247,66,37,1.7144044001656538,0.12604265507098056,232.6715818876482,392.0675586288046,-49.349532806443605,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_26_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_4_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.350_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.020945344150938,0.19590360152883513,-0.016283252363299194,-0.016283252363299194
136,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast8_slow40_z-0p5_hold6_5p0x_0p1_be98307f,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,40,-0.5,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,5.0,0.1,0.5,0.3024730564539426,0.17643040138296207,-0.009869906561288722,0.11225950171263666,0.08120879800316927,0.041458010404350265,1.2125356140821264,2.684631036002536,-0.4931325181367159,26,9,4,247,66,37,1.7144044001656538,0.12604265507098056,232.6715818876482,392.0675586288046,-49.349532806443605,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_26_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_4_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.350_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.020945344150938,0.19590360152883513,-0.016283252363299194,-0.016283252363299194
137,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold8_4p0x_0p125_2d09f1e4,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.2715932601509492,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8450863881101592,3.7750819561804856,0.0,755,123,0,4833,773,0,1.2399171582325526,0.05255180375389967,7.1945234477072635,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.195_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.016787165156858,0.1916391727370732,0.02299545389821045,0.02299545389821045
138,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold8_5p0x_0p1_7ce97bb4,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.2715932601509492,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8450863881101592,3.7750819561804856,0.0,755,123,0,4833,773,0,1.2399171582325526,0.05255180375389967,7.1945234477072635,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.195_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.016787165156858,0.1916391727370732,0.02299545389821045,0.02299545389821045
139,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold8_4p0x_0p125_403b2cf7,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.2715932601509492,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8450863881101592,3.7750819561804856,0.0,755,123,0,4833,773,0,1.2399171582325526,0.05255180375389967,7.1945234477072635,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.195_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.016787165156858,0.1916391727370732,0.02299545389821045,0.02299545389821045
140,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold8_5p0x_0p1_279b8503,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.2715932601509492,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8450863881101592,3.7750819561804856,0.0,755,123,0,4833,773,0,1.2399171582325526,0.05255180375389967,7.1945234477072635,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.195_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.016787165156858,0.1916391727370732,0.02299545389821045,0.02299545389821045
141,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail2p0_hold8_4p0x_0p125_f24d6480,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.2577865578181111,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8143316414054849,3.7750819561804856,0.0,759,123,0,4855,773,0,1.1768847872835067,0.03874510142106158,6.792794672413995,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.015242054482653,0.1916391727370732,0.02299545389821045,0.02299545389821045
142,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail2p0_hold8_5p0x_0p1_d4a6c7cf,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.2577865578181111,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8143316414054849,3.7750819561804856,0.0,759,123,0,4855,773,0,1.1768847872835067,0.03874510142106158,6.792794672413995,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.015242054482653,0.1916391727370732,0.02299545389821045,0.02299545389821045
143,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail2p0_hold8_4p0x_0p125_66566585,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.2577865578181111,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8143316414054849,3.7750819561804856,0.0,759,123,0,4855,773,0,1.1768847872835067,0.03874510142106158,6.792794672413995,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.015242054482653,0.1916391727370732,0.02299545389821045,0.02299545389821045
144,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail2p0_hold8_5p0x_0p1_e3b72985,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.2577865578181111,0.21904145639704953,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8143316414054849,3.7750819561804856,0.0,759,123,0,4855,773,0,1.1768847872835067,0.03874510142106158,6.792794672413995,35.616496975130005,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.015242054482653,0.1916391727370732,0.02299545389821045,0.02299545389821045
145,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast8_slow40_z-0p25_hold6_4p0x_0p125_868344a5,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,40,-0.25,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,4.0,0.125,0.5,0.2547104196089083,0.17492252768751526,-0.009869906561288722,0.1505357836402822,0.08120879800316938,0.041458010404350265,1.029850120953817,2.617986731109874,-0.4931325181367159,36,9,4,286,73,37,1.4561327404548345,0.07978789192139302,141.50578867161573,388.7167281944783,-49.349532806443605,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_36_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_4_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.350_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.007374480891917,0.194370768323475,-0.016283252363299194,-0.016283252363299194
146,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast8_slow40_z-0p25_hold6_5p0x_0p1_c972afe8,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,40,-0.25,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,5.0,0.1,0.5,0.2547104196089083,0.17492252768751526,-0.009869906561288722,0.1505357836402822,0.08120879800316938,0.041458010404350265,1.029850120953817,2.617986731109874,-0.4931325181367159,36,9,4,286,73,37,1.4561327404548345,0.07978789192139302,141.50578867161573,388.7167281944783,-49.349532806443605,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_36_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_4_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.350_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.007374480891917,0.194370768323475,-0.016283252363299194,-0.016283252363299194
147,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail3p0_hold18_4p0x_0p125_058ea1fb,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.4408167435157957,0.22149920872369555,0.0,0.26065009828441277,0.09636810529492945,0.0,1.2379909004984466,3.683347918103687,0.0,453,86,0,4694,938,0,1.9901504211045877,0.21931753479210014,19.462107881492084,51.511443889231515,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9907974634921248,0.2892716433719844,-0.0525664509854854,-0.0525664509854854
148,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail3p0_hold18_5p0x_0p1_b2d66e83,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.4408167435157957,0.22149920872369555,0.0,0.26065009828441277,0.09636810529492945,0.0,1.2379909004984466,3.683347918103687,0.0,453,86,0,4694,938,0,1.9901504211045877,0.21931753479210014,19.462107881492084,51.511443889231515,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9907974634921248,0.2892716433719844,-0.0525664509854854,-0.0525664509854854
149,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail3p0_hold18_4p0x_0p125_2a42c419,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.4408167435157957,0.22149920872369555,0.0,0.26065009828441277,0.09636810529492945,0.0,1.2379909004984466,3.683347918103687,0.0,453,86,0,4694,938,0,1.9901504211045877,0.21931753479210014,19.462107881492084,51.511443889231515,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9907974634921248,0.2892716433719844,-0.0525664509854854,-0.0525664509854854
150,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail3p0_hold18_5p0x_0p1_e335a168,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.4408167435157957,0.22149920872369555,0.0,0.26065009828441277,0.09636810529492945,0.0,1.2379909004984466,3.683347918103687,0.0,453,86,0,4694,938,0,1.9901504211045877,0.21931753479210014,19.462107881492084,51.511443889231515,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9907974634921248,0.2892716433719844,-0.0525664509854854,-0.0525664509854854
151,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold8_4p0x_0p125_889ef854,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.276283031069571,0.21620254308565112,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8551703458855886,3.7318090481722845,0.0,755,123,0,4838,774,0,1.2778898301863095,0.06008048798391985,7.31875578992241,35.15488505457742,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.319_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.986172301582741,0.1916391727370732,0.020613094056113113,0.020613094056113113
152,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold8_5p0x_0p1_3704944a,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top1_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.276283031069571,0.21620254308565112,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8551703458855886,3.7318090481722845,0.0,755,123,0,4838,774,0,1.2778898301863095,0.06008048798391985,7.31875578992241,35.15488505457742,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.319_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.986172301582741,0.1916391727370732,0.020613094056113113,0.020613094056113113
153,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold8_4p0x_0p125_2e2b7270,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.276283031069571,0.21620254308565112,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8551703458855886,3.7318090481722845,0.0,755,123,0,4838,774,0,1.2778898301863095,0.06008048798391985,7.31875578992241,35.15488505457742,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.319_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.986172301582741,0.1916391727370732,0.020613094056113113,0.020613094056113113
154,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold8_5p0x_0p1_548d3d05,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,8,2,top2_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.276283031069571,0.21620254308565112,0.0,0.18150845238789282,0.08299152509271368,0.0,0.8551703458855886,3.7318090481722845,0.0,755,123,0,4838,774,0,1.2778898301863095,0.06008048798391985,7.31875578992241,35.15488505457742,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.319_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.986172301582741,0.1916391727370732,0.020613094056113113,0.020613094056113113
