rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
2163,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold12_4p0x_0p125_70835ad8,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,4.0,0.125,0.5,0.016204804818165996,0.037796282811888515,0.02064294333452721,0.046246387481909235,0.03643724461842546,0.01664495317158543,0.260511484423106,2.052351913837102,2.387698365857584,14,6,3,151,120,93,0.42874070179909085,-0.02159147799372252,23.149721168808565,125.98760937296173,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4287_below_1.00,0.47521436240813497,0.025744813443252523,0.011748993717239697,0.011748993717239697,False,validation_return_0.0378_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2164,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold12_5p0x_0p1_cb075a5d,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,5.0,0.1,0.5,0.016204804818165996,0.037796282811888515,0.02064294333452721,0.046246387481909235,0.03643724461842546,0.01664495317158543,0.260511484423106,2.052351913837102,2.387698365857584,14,6,3,151,120,93,0.42874070179909085,-0.02159147799372252,23.149721168808565,125.98760937296173,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4287_below_1.00,0.47521436240813497,0.025744813443252523,0.011748993717239697,0.011748993717239697,False,validation_return_0.0378_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2165,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold12_4p0x_0p125_27e47ec9,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,4.0,0.125,0.5,0.016204804818165996,0.037796282811888515,0.02064294333452721,0.046246387481909235,0.03643724461842546,0.01664495317158543,0.260511484423106,2.052351913837102,2.387698365857584,14,6,3,151,120,93,0.42874070179909085,-0.02159147799372252,23.149721168808565,125.98760937296173,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4287_below_1.00,0.47521436240813497,0.025744813443252523,0.011748993717239697,0.011748993717239697,False,validation_return_0.0378_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2166,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold12_5p0x_0p1_899829f6,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,5.0,0.1,0.5,0.016204804818165996,0.037796282811888515,0.02064294333452721,0.046246387481909235,0.03643724461842546,0.01664495317158543,0.260511484423106,2.052351913837102,2.387698365857584,14,6,3,151,120,93,0.42874070179909085,-0.02159147799372252,23.149721168808565,125.98760937296173,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4287_below_1.00,0.47521436240813497,0.025744813443252523,0.011748993717239697,0.011748993717239697,False,validation_return_0.0378_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2169,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold12_3p0x_0p15_0acb437c,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,3.0,0.15,0.44999999999999996,0.014805633732750012,0.0340172308273794,0.01858670421233133,0.04168658348526788,0.03283414246295724,0.014987271715532269,0.2605114844231062,2.052351913837101,2.3876983658575854,14,6,3,151,120,93,0.43523924119165586,-0.019211597094629385,23.501005925000026,125.9897438051089,137.67929046171358,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4352_below_1.00,0.47368001991820147,0.023179095386351767,0.010592608361426947,0.010592608361426947,False,validation_return_0.0340_below_preferred_0.10;locked_oos_return_0.0186_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2170,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold12_3p0x_0p15_67492551,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,3.0,0.15,0.44999999999999996,0.014805633732750012,0.0340172308273794,0.01858670421233133,0.04168658348526788,0.03283414246295724,0.014987271715532269,0.2605114844231062,2.052351913837101,2.3876983658575854,14,6,3,151,120,93,0.43523924119165586,-0.019211597094629385,23.501005925000026,125.9897438051089,137.67929046171358,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4352_below_1.00,0.47368001991820147,0.023179095386351767,0.010592608361426947,0.010592608361426947,False,validation_return_0.0340_below_preferred_0.10;locked_oos_return_0.0186_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2191,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx24p0_hold18_cool4_3p0x_0p15_2425bbae,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx24.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.2170230189507072,0.04151669553608439,0.04950975613214581,0.08518741360890025,0.0830760239196563,0.027058122075852564,1.1566043621443145,0.9839360745878113,3.4807990996721387,87,23,11,887,254,115,5.227367355431283,0.1755063234146228,55.433721315634024,40.11274931022647,100.01970935787034,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.46942012151086354,0.08537083613824614,-0.04040475305029978,-0.04040475305029978,False,validation_return_0.0415_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0404_below_0
2195,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p0_trail3p0_hold18_2p0x_0p15_1f0e3de7,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,2.0,0.15,0.3,0.15546334725456856,0.05607560977430137,0.031258529154552184,0.10533230271105865,0.0727031790634145,0.030121607873724754,0.8543141241050354,1.4261676194883508,1.9790627644834131,244,59,32,2500,571,341,2.7723879932878615,0.09938773748026719,21.23816219324707,31.68113546570699,32.5609678693252,True,True,True,True,paper_testnet_candidate_after_fill_preflight,True,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,,0.46798288806172395,0.09292488719454317,-0.033716203054752314,-0.033716203054752314,False,validation_return_0.0561_below_preferred_0.10;validation_min_half_return_-0.0337_below_0
2196,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p0_trail3p0_hold18_3p0x_0p1_83ce82c2,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,3.0,0.1,0.30000000000000004,0.15546334725456967,0.05607560977430026,0.031258529154552184,0.10533230271105865,0.07270317906341484,0.030121607873724754,0.8543141241050354,1.4261676194883512,1.9790627644834138,244,59,32,2500,571,341,2.772387993287936,0.09938773748026941,21.23816219324722,31.681135465706355,32.56096786932519,True,True,True,True,paper_testnet_candidate_after_fill_preflight,True,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,,0.46798288806171084,0.09292488719454273,-0.03371620305475209,-0.03371620305475209,False,validation_return_0.0561_below_preferred_0.10;validation_min_half_return_-0.0337_below_0
2212,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold12_2p0x_0p15_1a740930,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,2.0,0.15,0.3,0.010310308289936732,0.022678046896904558,0.012406904866109958,0.027920989959158704,0.02197075173922236,0.010005142270038236,0.2605114844231062,2.052351913837101,2.387698365857584,14,6,3,151,120,93,0.454638282423873,-0.012367738606967826,24.54835307127793,125.98914942724755,137.85449851233287,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4546_below_1.00,0.4661727294839969,0.015469683081168917,0.007098551474096659,0.007098551474096659,False,validation_return_0.0227_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2213,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold12_3p0x_0p1_de1fa297,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,3.0,0.1,0.30000000000000004,0.010310308289936732,0.022678046896904558,0.01240690486611018,0.027920989959158704,0.02197075173922236,0.010005142270038236,0.26051148442310623,2.052351913837101,2.3876983658575854,14,6,3,151,120,93,0.454638282423873,-0.012367738606967826,24.548353071277923,125.98914942724753,137.8544985123353,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4546_below_1.00,0.4661727294839969,0.015469683081168917,0.007098551474096659,0.007098551474096659,False,validation_return_0.0227_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2214,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold12_2p0x_0p15_20329202,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,2.0,0.15,0.3,0.010310308289936732,0.022678046896904558,0.012406904866109958,0.027920989959158704,0.02197075173922236,0.010005142270038236,0.2605114844231062,2.052351913837101,2.387698365857584,14,6,3,151,120,93,0.454638282423873,-0.012367738606967826,24.54835307127793,125.98914942724755,137.85449851233287,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4546_below_1.00,0.4661727294839969,0.015469683081168917,0.007098551474096659,0.007098551474096659,False,validation_return_0.0227_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2215,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold12_3p0x_0p1_de17cdb9,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,12,4,natr_q35_volume_btc_rel,False,,,,,3.0,0.1,0.30000000000000004,0.010310308289936732,0.022678046896904558,0.01240690486611018,0.027920989959158704,0.02197075173922236,0.010005142270038236,0.26051148442310623,2.052351913837101,2.3876983658575854,14,6,3,151,120,93,0.454638282423873,-0.012367738606967826,24.548353071277923,125.98914942724753,137.8544985123353,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4546_below_1.00,0.4661727294839969,0.015469683081168917,0.007098551474096659,0.007098551474096659,False,validation_return_0.0227_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20
2233,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx24p0_hold18_cool4_4p0x_0p125_0bcef99e,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx24.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.24127938363743096,0.04569448094770734,0.05505841073903839,0.09462241954221084,0.09193598406369985,0.030029323682419173,1.1566043621443145,0.9839360745878113,3.4807990996721387,87,23,11,887,254,115,5.2802740863508335,0.19558490268972362,55.46652497412206,39.73433125887595,100.10620134370616,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4639767212730277,0.09500074514772816,-0.04502852113892286,-0.04502852113892286,False,validation_return_0.0457_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0450_below_0
2234,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx24p0_hold18_cool4_5p0x_0p1_e4c2093e,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx24.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.24127938363743096,0.04569448094770734,0.05505841073903839,0.09462241954221084,0.09193598406369985,0.030029323682419173,1.1566043621443145,0.9839360745878113,3.4807990996721387,87,23,11,887,254,115,5.2802740863508335,0.19558490268972362,55.46652497412206,39.73433125887595,100.10620134370616,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4639767212730277,0.09500074514772816,-0.04502852113892286,-0.04502852113892286,False,validation_return_0.0457_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0450_below_0
2250,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p0_trail2p0_hold18_2p0x_0p15_17ab46c7,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,2.0,0.15,0.3,0.1446709597210747,0.05607560977430137,0.031258529154552184,0.10903798262630948,0.0727031790634145,0.030121607873724754,0.8046762810396585,1.4261676194883508,1.9790627644834131,246,59,32,2505,571,341,2.5799266437469086,0.08859534994677332,19.603111073316352,31.68113546570699,32.5609678693252,True,True,True,True,paper_testnet_candidate_after_fill_preflight,True,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,,0.46144268358200113,0.09292488719454317,-0.033716203054752314,-0.033716203054752314,False,validation_return_0.0561_below_preferred_0.10;validation_min_half_return_-0.0337_below_0;train_rpt_19.603_below_preferred_20bps
2251,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p0_trail2p0_hold18_3p0x_0p1_e78fd6d3,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.14467095972107558,0.05607560977430026,0.031258529154552184,0.10903798262630937,0.07270317906341484,0.030121607873724754,0.8046762810396584,1.4261676194883512,1.9790627644834138,246,59,32,2505,571,341,2.5799266437469757,0.08859534994677531,19.603111073316473,31.681135465706355,32.56096786932519,True,True,True,True,paper_testnet_candidate_after_fill_preflight,True,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,,0.4614426835819879,0.09292488719454273,-0.03371620305475209,-0.03371620305475209,False,validation_return_0.0561_below_preferred_0.10;validation_min_half_return_-0.0337_below_0;train_rpt_19.603_below_preferred_20bps
2265,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_4p0x_0p15_c41bb3af,trend_pullback_reclaim,BNBUSDT,4h,long_short,40,-0.5,0.0,8,2,ema_reclaim_adx12_btc_regime,False,,,,,4.0,0.15,0.6,0.09383192079165936,0.04559189717331269,0.021743548767319876,0.1491242219560205,0.07278470058514663,0.04620797215745187,0.5501507866767135,1.0309654107005413,1.1948732985690245,82,17,8,938,221,145,2.0580832693793685,0.04824002361834667,19.07152861619093,44.697938405208525,45.29905993191641,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.45611378498842414,0.0788972883740211,-0.030869844200741126,-0.030869844200741126,False,validation_return_0.0456_below_preferred_0.10;locked_oos_return_0.0217_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0309_below_0;train_rpt_19.072_below_preferred_20bps
2284,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx24p0_hold18_cool4_4p0x_0p15_903fb5bc,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx24.0_vol_q80_rel_btc,False,,,,,4.0,0.15,0.6,0.28964113600945374,0.05377489613642927,0.06618247251455611,0.11345378305162446,0.10943904178445885,0.03595071372156666,1.1566043621443138,0.9839360745878115,3.4807990996721383,87,23,11,887,254,115,5.386177506965731,0.23586623987302446,55.486807664646314,38.967316040890786,100.27647350690322,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.44885954471299716,0.1143389399943302,-0.05434975094580108,-0.05434975094580108,False,validation_return_0.0538_below_preferred_0.10;validation_mdd_0.1094_above_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0543_below_0
2314,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_3p0x_0p15_8a38c082,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.18303457360541442,0.04151669553608439,0.04950975613214581,0.10175816627545975,0.0830760239196563,0.027058122075852564,0.9990451722115608,0.9839360745878113,3.4807990996721387,89,23,11,902,254,115,4.408698024782084,0.14151787806933003,45.70151650572146,40.11274931022647,100.01970935787034,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4446506141766412,0.08537083613824614,-0.04040475305029978,-0.04040475305029978,False,validation_return_0.0415_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0404_below_0
2315,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx18p0_hold18_cool4_3p0x_0p15_dde534e6,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx18.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.18303457360541442,0.04151669553608439,0.04950975613214581,0.10175816627545975,0.0830760239196563,0.027058122075852564,0.9990451722115608,0.9839360745878113,3.4807990996721387,89,23,11,902,254,115,4.408698024782084,0.14151787806933003,45.70151650572146,40.11274931022647,100.01970935787034,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4446506141766412,0.08537083613824614,-0.04040475305029978,-0.04040475305029978,False,validation_return_0.0415_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0404_below_0
2320,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_4p0x_0p125_d7c490f6,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.20279755536382793,0.04569448094770734,0.05505841073903839,0.11283471405954426,0.09193598406369985,0.030029323682419173,0.9990451722115608,0.9839360745878113,3.4807990996721387,89,23,11,902,254,115,4.4381192467403014,0.1571030744161206,45.572484351422005,39.73433125887595,100.10620134370616,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4436110271305689,0.09500074514772816,-0.04502852113892286,-0.04502852113892286,False,validation_return_0.0457_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0450_below_0
2321,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_5p0x_0p1_a3843833,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.20279755536382793,0.04569448094770734,0.05505841073903839,0.11283471405954426,0.09193598406369985,0.030029323682419173,0.9990451722115608,0.9839360745878113,3.4807990996721387,89,23,11,902,254,115,4.4381192467403014,0.1571030744161206,45.572484351422005,39.73433125887595,100.10620134370616,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4436110271305689,0.09500074514772816,-0.04502852113892286,-0.04502852113892286,False,validation_return_0.0457_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0450_below_0
2322,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx18p0_hold18_cool4_4p0x_0p125_472cd97e,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,4,adx18.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.20279755536382793,0.04569448094770734,0.05505841073903839,0.11283471405954426,0.09193598406369985,0.030029323682419173,0.9990451722115608,0.9839360745878113,3.4807990996721387,89,23,11,902,254,115,4.4381192467403014,0.1571030744161206,45.572484351422005,39.73433125887595,100.10620134370616,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4436110271305689,0.09500074514772816,-0.04502852113892286,-0.04502852113892286,False,validation_return_0.0457_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0450_below_0
