selection_profile,reference_model_id,reference_profile,reference_candidate_name,reference_candidate_family,candidate_model_id,candidate_model_kind,candidate_role,candidate_name,candidate_family,candidate_variant_name,candidate_source,correlation_train_validation,train_validation_correlation_to_reference,correlation_train_validation_abs,selection_correlation_split_inputs,correlation_inputs,selection_inputs,uses_locked_oos_for_selection,uses_locked_oos_for_correlation,locked_oos_gate_pass,locked_oos_gate_reasons,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps,train_validation_score,train_total_return,validation_total_return,locked_oos_total_return,candidate_split_metrics,deployability_label
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_2p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816203621,0.0003634362816203621,0.0003634362816203621,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.72858140258706,0.023982598573415448,0.01372309434018626,0.0001706640796685921,"{""train_total_return"": 0.023982598573415448, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.001341607473640316, ""calmar"": 0.3398338490331492, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003947833558832594, ""minimum_margin_buffer"": 9892.00162659123, ""return_mdd"": 0.04322980620263505, ""sharpe"": 0.12004190955816521, ""smart_sortino"": 0.010034044633611294, ""sortino"": 0.010073657371746689, ""total_return"": 0.0001706640796685921, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.023982598573415448, ""calmar"": 2.555737248956392, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.009383827928011177, ""minimum_margin_buffer"": 9817.151327433628, ""return_mdd"": 2.555737248956392, ""sharpe"": 1.1726045506570746, ""smart_sortino"": 0.13544939015243102, ""sortino"": 0.13672042392257547, ""total_return"": 0.023982598573415448, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.05694101937589369, ""calmar"": 41.66126354545454, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.001366761699720609, ""minimum_margin_buffer"": 9733.306908215704, ""return_mdd"": 10.04059035528396, ""sharpe"": 2.846228643121935, ""smart_sortino"": 0.6725683331019154, ""sortino"": 0.6734875737400441, ""total_return"": 0.01372309434018626, ""trade_count"": 7}}, ""validation_total_return"": 0.01372309434018626}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_7p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162039727,0.00036343628162039727,0.00036343628162039727,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.202730099063583,0.07035309203697593,0.04028574287900133,0.0004489524957131952,"{""train_total_return"": 0.07035309203697593, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0035326298347801988, ""calmar"": 0.30746253595971973, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.011489626935370766, ""minimum_margin_buffer"": 9685.004744224421, ""return_mdd"": 0.03907459295576403, ""sharpe"": 0.12004190955804783, ""smart_sortino"": 0.009959229539760998, ""sortino"": 0.010073657371736577, ""total_return"": 0.0004489524957131952, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.07035309203697593, ""calmar"": 2.5771941118295603, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.027298328718837556, ""minimum_margin_buffer"": 9466.691371681416, ""return_mdd"": 2.5771941118295603, ""sharpe"": 1.172604550657068, ""smart_sortino"": 0.13308736138321342, ""sortino"": 0.1367204239225751, ""total_return"": 0.07035309203697593, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.17406616163230915, ""calmar"": 43.63231630799043, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003989386224733438, ""minimum_margin_buffer"": 9222.145148962467, ""return_mdd"": 10.098230807846422, ""sharpe"": 2.8462286431219326, ""smart_sortino"": 0.6708114477908401, ""sortino"": 0.6734875737400503, ""total_return"": 0.04028574287900133, ""trade_count"": 7}}, ""validation_total_return"": 0.04028574287900133}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p175alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162039727,0.00036343628162039727,0.00036343628162039727,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.202730099063583,0.07035309203697593,0.04028574287900133,0.0004489524957131952,"{""train_total_return"": 0.07035309203697593, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0035326298347801988, ""calmar"": 0.30746253595971973, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.011489626935370766, ""minimum_margin_buffer"": 9685.004744224421, ""return_mdd"": 0.03907459295576403, ""sharpe"": 0.12004190955804783, ""smart_sortino"": 0.009959229539760998, ""sortino"": 0.010073657371736577, ""total_return"": 0.0004489524957131952, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.07035309203697593, ""calmar"": 2.5771941118295603, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.027298328718837556, ""minimum_margin_buffer"": 9466.691371681416, ""return_mdd"": 2.5771941118295603, ""sharpe"": 1.172604550657068, ""smart_sortino"": 0.13308736138321342, ""sortino"": 0.1367204239225751, ""total_return"": 0.07035309203697593, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.17406616163230915, ""calmar"": 43.63231630799043, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003989386224733438, ""minimum_margin_buffer"": 9222.145148962467, ""return_mdd"": 10.098230807846422, ""sharpe"": 2.8462286431219326, ""smart_sortino"": 0.6708114477908401, ""sortino"": 0.6734875737400503, ""total_return"": 0.04028574287900133, ""trade_count"": 7}}, ""validation_total_return"": 0.04028574287900133}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162040703,0.00036343628162040703,0.00036343628162040703,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.994870446736542,0.050129557740826725,0.02869480692966553,0.0003358324384659106,"{""train_total_return"": 0.050129557740826725, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0026415080140149705, ""calmar"": 0.3215624824115554, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.008214602630894628, ""minimum_margin_buffer"": 9775.00338873173, ""return_mdd"": 0.040882371741618385, ""sharpe"": 0.1200419095580531, ""smart_sortino"": 0.009991580508207499, ""sortino"": 0.010073657371737016, ""total_return"": 0.0003358324384659106, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.050129557740826725, ""calmar"": 2.5679568329599283, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0195211839612761, ""minimum_margin_buffer"": 9619.065265486726, ""return_mdd"": 2.5679568329599283, ""sharpe"": 1.172604550657066, ""smart_sortino"": 0.13410258273531656, ""sortino"": 0.1367204239225749, ""total_return"": 0.050129557740826725, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.12181494742743704, ""calmar"": 42.76260915823604, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.00284863224731402, ""minimum_margin_buffer"": 9444.389392116047, ""return_mdd"": 10.073187564566085, ""sharpe"": 2.846228643121929, ""smart_sortino"": 0.6715745049487785, ""sortino"": 0.6734875737400495, ""total_return"": 0.02869480692966553, ""trade_count"": 7}}, ""validation_total_return"": 0.02869480692966553}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_7p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162040757,0.00036343628162040757,0.00036343628162040757,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.769262888980447,0.027994243581767497,0.016019328726403215,0.00019740851246474733,"{""train_total_return"": 0.027994243581767497, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0015519904490681746, ""calmar"": 0.33702731554026766, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.004604939651791353, ""minimum_margin_buffer"": 9874.001897689768, ""return_mdd"": 0.0428688598314104, ""sharpe"": 0.12004190955800913, ""smart_sortino"": 0.010027481424912147, ""sortino"": 0.010073657371733326, ""total_return"": 0.00019740851246474733, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.027994243581767497, ""calmar"": 2.5576324821003213, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.010945373808663353, ""minimum_margin_buffer"": 9786.676548672567, ""return_mdd"": 2.5576324821003213, ""sharpe"": 1.172604550657044, ""smart_sortino"": 0.1352401697111362, ""sortino"": 0.13672042392257167, ""total_return"": 0.027994243581767497, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.0667023573780463, ""calmar"": 41.82857889132195, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0015946598987106597, ""minimum_margin_buffer"": 9688.858059584987, ""return_mdd"": 10.045608307674522, ""sharpe"": 2.846228643121924, ""smart_sortino"": 0.6724153000258075, ""sortino"": 0.6734875737400382, ""total_return"": 0.016019328726403215, ""trade_count"": 7}}, ""validation_total_return"": 0.016019328726403215}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_2p0x_0p175alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162040757,0.00036343628162040757,0.00036343628162040757,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.769262888980447,0.027994243581767497,0.016019328726403215,0.00019740851246474733,"{""train_total_return"": 0.027994243581767497, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0015519904490681746, ""calmar"": 0.33702731554026766, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.004604939651791353, ""minimum_margin_buffer"": 9874.001897689768, ""return_mdd"": 0.0428688598314104, ""sharpe"": 0.12004190955800913, ""smart_sortino"": 0.010027481424912147, ""sortino"": 0.010073657371733326, ""total_return"": 0.00019740851246474733, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.027994243581767497, ""calmar"": 2.5576324821003213, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.010945373808663353, ""minimum_margin_buffer"": 9786.676548672567, ""return_mdd"": 2.5576324821003213, ""sharpe"": 1.172604550657044, ""smart_sortino"": 0.1352401697111362, ""sortino"": 0.13672042392257167, ""total_return"": 0.027994243581767497, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.0667023573780463, ""calmar"": 41.82857889132195, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0015946598987106597, ""minimum_margin_buffer"": 9688.858059584987, ""return_mdd"": 10.045608307674522, ""sharpe"": 2.846228643121924, ""smart_sortino"": 0.6724153000258075, ""sortino"": 0.6734875737400382, ""total_return"": 0.016019328726403215, ""trade_count"": 7}}, ""validation_total_return"": 0.016019328726403215}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162042367,0.00036343628162042367,0.00036343628162042367,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.307659099842768,0.08049907146815172,0.04610539280126558,0.0005009749639863781,"{""train_total_return"": 0.08049907146815172, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0039426773438395735, ""calmar"": 0.30039849663125767, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.013124823819205898, ""minimum_margin_buffer"": 9640.005421970767, ""return_mdd"": 0.038170033433385084, ""sharpe"": 0.12004190955805684, ""smart_sortino"": 0.00994315521138092, ""sortino"": 0.010073657371737314, ""total_return"": 0.0005009749639863781, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.08049907146815172, ""calmar"": 2.581758720126682, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.031179935925306677, ""minimum_margin_buffer"": 9390.504424778761, ""return_mdd"": 2.581758720126682, ""sharpe"": 1.1726045506570764, ""smart_sortino"": 0.1325863888147635, ""sortino"": 0.13672042392257563, ""total_return"": 0.08049907146815172, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.2009822208579306, ""calmar"": 44.074657438700726, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0045600404526673355, ""minimum_margin_buffer"": 9111.023027385676, ""return_mdd"": 10.11074206025888, ""sharpe"": 2.8462286431219495, ""smart_sortino"": 0.670430384068012, ""sortino"": 0.6734875737400594, ""total_return"": 0.04610539280126558, ""trade_count"": 7}}, ""validation_total_return"": 0.04610539280126558}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_3p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162042546,0.00036343628162042546,0.00036343628162042546,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.667752674396421,0.017972809943579193,0.01028359051949268,0.00012963730060477907,"{""train_total_return"": 0.017972809943579193, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0010189485067093607, ""calmar"": 0.3440405469305019, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.002961710518717417, ""minimum_margin_buffer"": 9919.001219943422, ""return_mdd"": 0.0437710909913367, ""sharpe"": 0.1200419095580436, ""smart_sortino"": 0.01004391021719699, ""sortino"": 0.010073657371736315, ""total_return"": 0.00012963730060477907, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.017972809943579193, ""calmar"": 2.552884092690794, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.00704019818018274, ""minimum_margin_buffer"": 9862.86349557522, ""return_mdd"": 2.552884092690794, ""sharpe"": 1.1726045506570688, ""smart_sortino"": 0.13576461413322125, ""sortino"": 0.13672042392257513, ""total_return"": 0.017972809943579193, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.04244578695021728, ""calmar"": 41.41172147453555, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0010249703571564295, ""minimum_margin_buffer"": 9799.980181161776, ""return_mdd"": 10.033061393133746, ""sharpe"": 2.846228643121906, ""smart_sortino"": 0.6727979757585131, ""sortino"": 0.6734875737400204, ""total_return"": 0.01028359051949268, ""trade_count"": 7}}, ""validation_total_return"": 0.01028359051949268}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_7p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204417,0.0003634362816204417,0.0003634362816204417,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.349818792491394,0.0845636412619788,0.04843776387904852,0.0005209375835415475,"{""train_total_return"": 0.0845636412619788, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.004100063988282221, ""calmar"": 0.29757032608939077, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.013778470596058537, ""minimum_margin_buffer"": 9622.005693069306, ""return_mdd"": 0.037808084715190864, ""sharpe"": 0.12004190955805105, ""smart_sortino"": 0.009936744233495103, ""sortino"": 0.01007365737173687, ""total_return"": 0.0005209375835415475, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.0845636412619788, ""calmar"": 2.5835743562239437, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.03273125894683901, ""minimum_margin_buffer"": 9360.029646017701, ""return_mdd"": 2.5835743562239437, ""sharpe"": 1.1726045506570613, ""smart_sortino"": 0.13238722343119455, ""sortino"": 0.136720423922574, ""total_return"": 0.0845636412619788, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.21189905856306623, ""calmar"": 44.25300817165818, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.004788353771140397, ""minimum_margin_buffer"": 9066.574178754961, ""return_mdd"": 10.115744615818677, ""sharpe"": 2.8462286431219357, ""smart_sortino"": 0.6702780453339663, ""sortino"": 0.6734875737400537, ""total_return"": 0.04843776387904852, ""trade_count"": 7}}, ""validation_total_return"": 0.04843776387904852}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_6p0x_0p175alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204417,0.0003634362816204417,0.0003634362816204417,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.349818792491394,0.0845636412619788,0.04843776387904852,0.0005209375835415475,"{""train_total_return"": 0.0845636412619788, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.004100063988282221, ""calmar"": 0.29757032608939077, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.013778470596058537, ""minimum_margin_buffer"": 9622.005693069306, ""return_mdd"": 0.037808084715190864, ""sharpe"": 0.12004190955805105, ""smart_sortino"": 0.009936744233495103, ""sortino"": 0.01007365737173687, ""total_return"": 0.0005209375835415475, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.0845636412619788, ""calmar"": 2.5835743562239437, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.03273125894683901, ""minimum_margin_buffer"": 9360.029646017701, ""return_mdd"": 2.5835743562239437, ""sharpe"": 1.1726045506570613, ""smart_sortino"": 0.13238722343119455, ""sortino"": 0.136720423922574, ""total_return"": 0.0845636412619788, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.21189905856306623, ""calmar"": 44.25300817165818, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.004788353771140397, ""minimum_margin_buffer"": 9066.574178754961, ""return_mdd"": 10.115744615818677, ""sharpe"": 2.8462286431219357, ""smart_sortino"": 0.6702780453339663, ""sortino"": 0.6734875737400537, ""total_return"": 0.04843776387904852, ""trade_count"": 7}}, ""validation_total_return"": 0.04843776387904852}",research_only_locked_oos_gate_fail
