[I 2026-05-21 22:11:19,656] A new study created in memory with name: no-name-1f849250-cfeb-4c8f-bb42-de7fac3c0aed
[I 2026-05-21 22:15:54,560] Trial 87 finished with value: 73.35427816158736 and parameters: {'bias_alpha': 0.9999546665013138, 'bias_combine_ratio': 0.43638644334982457, 'max_weight': 0.7448217300219709, 'mape_window': 39, 'bias_window': 13, 'short_vol_window': 10}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:15:57,897] Trial 88 finished with value: 73.35358107045245 and parameters: {'bias_alpha': 0.984319106774609, 'bias_combine_ratio': 0.44524172157187225, 'max_weight': 0.7425079572562914, 'mape_window': 39, 'bias_window': 13, 'short_vol_window': 9}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:01,920] Trial 89 finished with value: 73.35408990921752 and parameters: {'bias_alpha': 0.9957254745111324, 'bias_combine_ratio': 0.38006414770116903, 'max_weight': 0.7337255164050978, 'mape_window': 42, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:05,142] Trial 90 finished with value: 73.35390990704913 and parameters: {'bias_alpha': 0.991686463812815, 'bias_combine_ratio': 0.43287837391900946, 'max_weight': 0.7804269153256425, 'mape_window': 50, 'bias_window': 13, 'short_vol_window': 10}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:08,483] Trial 91 finished with value: 73.35424863908679 and parameters: {'bias_alpha': 0.9992924980794776, 'bias_combine_ratio': 0.4361721104504615, 'max_weight': 0.74828735366501, 'mape_window': 36, 'bias_window': 12, 'short_vol_window': 12}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:11,770] Trial 92 finished with value: 73.35252439334036 and parameters: {'bias_alpha': 0.9952014388963031, 'bias_combine_ratio': 0.41895336479662526, 'max_weight': 0.7235612944296548, 'mape_window': 38, 'bias_window': 12, 'short_vol_window': 11}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:14,792] Trial 93 finished with value: 73.3542692403952 and parameters: {'bias_alpha': 0.9997541305575933, 'bias_combine_ratio': 0.4389870887071375, 'max_weight': 0.7581426857070891, 'mape_window': 34, 'bias_window': 11, 'short_vol_window': 10}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:17,878] Trial 94 finished with value: 73.35381507891152 and parameters: {'bias_alpha': 0.989560515558985, 'bias_combine_ratio': 0.42868121835913203, 'max_weight': 0.7617280745826291, 'mape_window': 33, 'bias_window': 11, 'short_vol_window': 10}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:20,877] Trial 95 finished with value: 73.35410259956505 and parameters: {'bias_alpha': 0.9960097169702701, 'bias_combine_ratio': 0.44359105281964456, 'max_weight': 0.7586875316691013, 'mape_window': 32, 'bias_window': 10, 'short_vol_window': 9}. Best is trial 46 with value: 73.3542798374461.
[I 2026-05-21 22:16:25,513] A new study created in memory with name: no-name-d977d711-fdec-473c-a1e3-712dbe0b097d
[I 2026-05-21 22:16:28,677] Trial 0 finished with value: -999926.7306119384 and parameters: {'bias_alpha': 1.0, 'bias_combine_ratio': 0.25, 'max_weight': 0.78, 'mape_window': 44, 'bias_window': 15, 'short_vol_window': 7}. Best is trial 0 with value: -999926.7306119384.
[I 2026-05-21 22:16:31,829] Trial 1 finished with value: -999926.722814543 and parameters: {'bias_alpha': 0.8805139311818198, 'bias_combine_ratio': 0.40706370308701734, 'max_weight': 0.8639377731041001, 'mape_window': 28, 'bias_window': 10, 'short_vol_window': 14}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:35,308] Trial 2 finished with value: -999926.7427382433 and parameters: {'bias_alpha': 0.984014723718474, 'bias_combine_ratio': 0.37617033955128387, 'max_weight': 0.8735169657318859, 'mape_window': 29, 'bias_window': 20, 'short_vol_window': 10}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:38,716] Trial 3 finished with value: -999926.7444198253 and parameters: {'bias_alpha': 0.9160581143835077, 'bias_combine_ratio': 0.4315501839174192, 'max_weight': 0.8953065388608241, 'mape_window': 40, 'bias_window': 18, 'short_vol_window': 15}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:42,160] Trial 4 finished with value: -999926.7307466271 and parameters: {'bias_alpha': 0.8915906339558879, 'bias_combine_ratio': 0.2989738845440482, 'max_weight': 0.8505239904587564, 'mape_window': 43, 'bias_window': 13, 'short_vol_window': 7}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:46,081] Trial 5 finished with value: -999926.7278592618 and parameters: {'bias_alpha': 0.9212813691278848, 'bias_combine_ratio': 0.23880777799163702, 'max_weight': 0.8420067549775465, 'mape_window': 31, 'bias_window': 10, 'short_vol_window': 8}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:49,254] Trial 6 finished with value: -999926.7437318924 and parameters: {'bias_alpha': 0.903604629296541, 'bias_combine_ratio': 0.42715837014332464, 'max_weight': 0.7158227670521394, 'mape_window': 31, 'bias_window': 18, 'short_vol_window': 13}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:52,545] Trial 7 finished with value: -999926.7438533026 and parameters: {'bias_alpha': 0.875980649087301, 'bias_combine_ratio': 0.4215260276259412, 'max_weight': 0.8286445733859586, 'mape_window': 44, 'bias_window': 20, 'short_vol_window': 15}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:56,075] Trial 8 finished with value: -999926.7455396979 and parameters: {'bias_alpha': 0.9984149354293204, 'bias_combine_ratio': 0.43321705562630813, 'max_weight': 0.7416134372388269, 'mape_window': 38, 'bias_window': 17, 'short_vol_window': 11}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:16:59,708] Trial 9 finished with value: -999926.7453563683 and parameters: {'bias_alpha': 0.9587082798973832, 'bias_combine_ratio': 0.2637759818770885, 'max_weight': 0.7706863173031236, 'mape_window': 47, 'bias_window': 18, 'short_vol_window': 11}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:17:03,124] Trial 10 finished with value: -999926.7278431795 and parameters: {'bias_alpha': 0.854626917675432, 'bias_combine_ratio': 0.3547312323362738, 'max_weight': 0.8119997583704552, 'mape_window': 26, 'bias_window': 10, 'short_vol_window': 5}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:17:06,346] Trial 11 finished with value: -999926.7278428861 and parameters: {'bias_alpha': 0.8549744976752712, 'bias_combine_ratio': 0.3547946380067089, 'max_weight': 0.8110465299761325, 'mape_window': 26, 'bias_window': 10, 'short_vol_window': 5}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:17:10,175] Trial 12 finished with value: -999926.7278380515 and parameters: {'bias_alpha': 0.8607084510016386, 'bias_combine_ratio': 0.3564653463456365, 'max_weight': 0.7955472052364475, 'mape_window': 25, 'bias_window': 12, 'short_vol_window': 5}. Best is trial 1 with value: -999926.722814543.
[I 2026-05-21 22:17:14,235] Trial 13 finished with value: -999926.7228032083 and parameters: {'bias_alpha': 0.8817882725666538, 'bias_combine_ratio': 0.309811591159554, 'max_weight': 0.7792059724650838, 'mape_window': 34, 'bias_window': 12, 'short_vol_window': 13}. Best is trial 13 with value: -999926.7228032083.
[I 2026-05-21 22:17:18,296] Trial 14 finished with value: -999926.7222661052 and parameters: {'bias_alpha': 0.9439854575378428, 'bias_combine_ratio': 0.3068271982381706, 'max_weight': 0.7526834290132451, 'mape_window': 34, 'bias_window': 12, 'short_vol_window': 13}. Best is trial 14 with value: -999926.7222661052.
[I 2026-05-21 22:17:22,084] Trial 15 finished with value: -999926.7222440771 and parameters: {'bias_alpha': 0.9466391384700343, 'bias_combine_ratio': 0.3020942241787374, 'max_weight': 0.7507748723479907, 'mape_window': 36, 'bias_window': 13, 'short_vol_window': 13}. Best is trial 15 with value: -999926.7222440771.
[I 2026-05-21 22:17:25,217] Trial 16 finished with value: -999926.7222545999 and parameters: {'bias_alpha': 0.9459194241294628, 'bias_combine_ratio': 0.20782869803849413, 'max_weight': 0.7458038524360477, 'mape_window': 34, 'bias_window': 14, 'short_vol_window': 12}. Best is trial 15 with value: -999926.7222440771.
[I 2026-05-21 22:17:28,457] Trial 17 finished with value: -999926.7173676622 and parameters: {'bias_alpha': 0.9464036590459096, 'bias_combine_ratio': 0.2249329790693021, 'max_weight': 0.7023682760823995, 'mape_window': 35, 'bias_window': 15, 'short_vol_window': 12}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:31,689] Trial 18 finished with value: -999926.7475209798 and parameters: {'bias_alpha': 0.9690375574758063, 'bias_combine_ratio': 0.20078548262972393, 'max_weight': 0.7104016058368624, 'mape_window': 37, 'bias_window': 16, 'short_vol_window': 9}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:34,984] Trial 19 finished with value: -999926.7314890277 and parameters: {'bias_alpha': 0.9369321556424264, 'bias_combine_ratio': 0.27896283509210884, 'max_weight': 0.7014912291827496, 'mape_window': 40, 'bias_window': 14, 'short_vol_window': 11}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:38,145] Trial 20 finished with value: -999926.7300671194 and parameters: {'bias_alpha': 0.965186353589554, 'bias_combine_ratio': 0.23111969541572067, 'max_weight': 0.7330418522754751, 'mape_window': 49, 'bias_window': 15, 'short_vol_window': 12}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:41,258] Trial 21 finished with value: -999926.7222773792 and parameters: {'bias_alpha': 0.9446678104792278, 'bias_combine_ratio': 0.20193908701821683, 'max_weight': 0.73192033969791, 'mape_window': 35, 'bias_window': 14, 'short_vol_window': 12}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:44,414] Trial 22 finished with value: -999926.7223219754 and parameters: {'bias_alpha': 0.9371271412279207, 'bias_combine_ratio': 0.22322197674215813, 'max_weight': 0.7587447627380471, 'mape_window': 32, 'bias_window': 14, 'short_vol_window': 14}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:47,808] Trial 23 finished with value: -999926.7302574283 and parameters: {'bias_alpha': 0.950844562120125, 'bias_combine_ratio': 0.2706983357050724, 'max_weight': 0.7238911574391264, 'mape_window': 37, 'bias_window': 13, 'short_vol_window': 10}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:51,008] Trial 24 finished with value: -999926.744924716 and parameters: {'bias_alpha': 0.9281051512359542, 'bias_combine_ratio': 0.21912722169861915, 'max_weight': 0.7465950502823423, 'mape_window': 40, 'bias_window': 16, 'short_vol_window': 12}. Best is trial 17 with value: -999926.7173676622.
[I 2026-05-21 22:17:54,218] Trial 25 finished with value: -999926.7170832137 and parameters: {'bias_alpha': 0.9764352058489058, 'bias_combine_ratio': 0.33191293741922795, 'max_weight': 0.7000043012094456, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 25 with value: -999926.7170832137.
[I 2026-05-21 22:17:57,389] Trial 26 finished with value: -999926.7170837042 and parameters: {'bias_alpha': 0.9763833300330237, 'bias_combine_ratio': 0.3295274437817945, 'max_weight': 0.7171617254505531, 'mape_window': 36, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 25 with value: -999926.7170832137.
[I 2026-05-21 22:18:00,520] Trial 27 finished with value: -999926.7475411777 and parameters: {'bias_alpha': 0.9865134015587238, 'bias_combine_ratio': 0.3339578367737923, 'max_weight': 0.7033953011250821, 'mape_window': 39, 'bias_window': 16, 'short_vol_window': 14}. Best is trial 25 with value: -999926.7170832137.
[I 2026-05-21 22:18:03,824] Trial 28 finished with value: -999926.7226859413 and parameters: {'bias_alpha': 0.9771894069484018, 'bias_combine_ratio': 0.33343596861569097, 'max_weight': 0.7237364711779367, 'mape_window': 32, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 25 with value: -999926.7170832137.
[I 2026-05-21 22:18:07,230] Trial 29 finished with value: -999926.7314280348 and parameters: {'bias_alpha': 0.9933655985436227, 'bias_combine_ratio': 0.37844692600576313, 'max_weight': 0.7155223245169179, 'mape_window': 42, 'bias_window': 15, 'short_vol_window': 14}. Best is trial 25 with value: -999926.7170832137.
[I 2026-05-21 22:18:10,785] Trial 30 finished with value: -999926.7170818002 and parameters: {'bias_alpha': 0.976587361299264, 'bias_combine_ratio': 0.286594799617359, 'max_weight': 0.7024518338534447, 'mape_window': 33, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:14,146] Trial 31 finished with value: -999926.7171232136 and parameters: {'bias_alpha': 0.9722081909045638, 'bias_combine_ratio': 0.28973306932217113, 'max_weight': 0.7038941358343968, 'mape_window': 33, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:17,578] Trial 32 finished with value: -999926.7224496295 and parameters: {'bias_alpha': 0.978485969718346, 'bias_combine_ratio': 0.286381760539221, 'max_weight': 0.725751364103802, 'mape_window': 29, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:20,784] Trial 33 finished with value: -999926.7171512933 and parameters: {'bias_alpha': 0.9692377060714533, 'bias_combine_ratio': 0.25333961056147314, 'max_weight': 0.7154985187826501, 'mape_window': 33, 'bias_window': 11, 'short_vol_window': 14}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:23,906] Trial 34 finished with value: -999926.7172527952 and parameters: {'bias_alpha': 0.9585226842918844, 'bias_combine_ratio': 0.3193518405213329, 'max_weight': 0.7011901183997824, 'mape_window': 29, 'bias_window': 12, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:27,139] Trial 35 finished with value: -999926.721881593 and parameters: {'bias_alpha': 0.9887357034842974, 'bias_combine_ratio': 0.2927502301791565, 'max_weight': 0.7341176926736434, 'mape_window': 30, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:30,200] Trial 36 finished with value: -999926.7219530129 and parameters: {'bias_alpha': 0.9777878519202747, 'bias_combine_ratio': 0.3816509304481695, 'max_weight': 0.8993411677440212, 'mape_window': 36, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:33,400] Trial 37 finished with value: -999926.7172422389 and parameters: {'bias_alpha': 0.9596312657406288, 'bias_combine_ratio': 0.3291614133254005, 'max_weight': 0.717523580456791, 'mape_window': 32, 'bias_window': 12, 'short_vol_window': 13}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:36,651] Trial 38 finished with value: -999926.7300277589 and parameters: {'bias_alpha': 0.9995348116836437, 'bias_combine_ratio': 0.3970099109945001, 'max_weight': 0.8793652502356231, 'mape_window': 38, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:39,782] Trial 39 finished with value: -999926.7300466349 and parameters: {'bias_alpha': 0.9819494752431915, 'bias_combine_ratio': 0.3406038344877229, 'max_weight': 0.7636881690512417, 'mape_window': 42, 'bias_window': 10, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:42,874] Trial 40 finished with value: -999926.7171238858 and parameters: {'bias_alpha': 0.9721350026010602, 'bias_combine_ratio': 0.31941620752135175, 'max_weight': 0.712752660081197, 'mape_window': 28, 'bias_window': 11, 'short_vol_window': 14}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:46,116] Trial 41 finished with value: -999926.7171230704 and parameters: {'bias_alpha': 0.972221180750352, 'bias_combine_ratio': 0.3122219787483469, 'max_weight': 0.7099807602732021, 'mape_window': 27, 'bias_window': 11, 'short_vol_window': 14}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:49,270] Trial 42 finished with value: -999926.7218882132 and parameters: {'bias_alpha': 0.9876339739201453, 'bias_combine_ratio': 0.2892813739535629, 'max_weight': 0.7385358787700597, 'mape_window': 27, 'bias_window': 10, 'short_vol_window': 13}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:52,368] Trial 43 finished with value: -999926.7172099125 and parameters: {'bias_alpha': 0.963049056201231, 'bias_combine_ratio': 0.44702360226330845, 'max_weight': 0.7093114965417076, 'mape_window': 31, 'bias_window': 11, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:55,627] Trial 44 finished with value: -999926.7228768159 and parameters: {'bias_alpha': 0.955068176452028, 'bias_combine_ratio': 0.3488478322989464, 'max_weight': 0.7238027956072387, 'mape_window': 33, 'bias_window': 12, 'short_vol_window': 15}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:18:58,729] Trial 45 finished with value: -999926.7240796019 and parameters: {'bias_alpha': 0.9743610553904037, 'bias_combine_ratio': 0.26797232145154964, 'max_weight': 0.7090837850635358, 'mape_window': 36, 'bias_window': 10, 'short_vol_window': 7}. Best is trial 30 with value: -999926.7170818002.
[I 2026-05-21 22:19:02,400] Trial 46 finished with value: -999926.7169144483 and parameters: {'bias_alpha': 0.9943084220955146, 'bias_combine_ratio': 0.24846082386657323, 'max_weight': 0.7004573093763103, 'mape_window': 30, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:05,698] Trial 47 finished with value: -999926.7218088824 and parameters: {'bias_alpha': 0.9941028577227523, 'bias_combine_ratio': 0.2549254014980925, 'max_weight': 0.7934637306986764, 'mape_window': 25, 'bias_window': 13, 'short_vol_window': 14}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:09,140] Trial 48 finished with value: -999926.7226080591 and parameters: {'bias_alpha': 0.9037944461233534, 'bias_combine_ratio': 0.3694127391704074, 'max_weight': 0.8472082670302258, 'mape_window': 30, 'bias_window': 14, 'short_vol_window': 13}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:12,402] Trial 49 finished with value: -999926.7452985913 and parameters: {'bias_alpha': 0.9933838645139227, 'bias_combine_ratio': 0.3156702020410614, 'max_weight': 0.7208314527985757, 'mape_window': 27, 'bias_window': 19, 'short_vol_window': 13}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:15,657] Trial 50 finished with value: -999926.7278106746 and parameters: {'bias_alpha': 0.9809447302864189, 'bias_combine_ratio': 0.24185322974096865, 'max_weight': 0.7308157204520807, 'mape_window': 30, 'bias_window': 12, 'short_vol_window': 6}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:18,861] Trial 51 finished with value: -999926.7171594725 and parameters: {'bias_alpha': 0.9683735408594331, 'bias_combine_ratio': 0.29729128670591604, 'max_weight': 0.7074995691514825, 'mape_window': 33, 'bias_window': 11, 'short_vol_window': 14}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:22,080] Trial 52 finished with value: -999926.7169994189 and parameters: {'bias_alpha': 0.9853065548357645, 'bias_combine_ratio': 0.2797243496429703, 'max_weight': 0.7005617082700688, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 15}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:26,261] Trial 53 finished with value: -999926.7170124496 and parameters: {'bias_alpha': 0.983910495651365, 'bias_combine_ratio': 0.28214005714165646, 'max_weight': 0.7147240029767536, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 9}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:29,550] Trial 54 finished with value: -999926.7218904482 and parameters: {'bias_alpha': 0.9848527102960996, 'bias_combine_ratio': 0.2777623016384363, 'max_weight': 0.8344186293034899, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 9}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:32,891] Trial 55 finished with value: -999926.730039954 and parameters: {'bias_alpha': 0.9901476833730694, 'bias_combine_ratio': 0.25959500623628023, 'max_weight': 0.740815737325903, 'mape_window': 39, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 46 with value: -999926.7169144483.
[I 2026-05-21 22:19:36,303] Trial 56 finished with value: -999926.7168717195 and parameters: {'bias_alpha': 0.998832901111052, 'bias_combine_ratio': 0.27776931144266936, 'max_weight': 0.7188403124124461, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 11}. Best is trial 56 with value: -999926.7168717195.
[I 2026-05-21 22:19:39,457] Trial 57 finished with value: -999926.7168610989 and parameters: {'bias_alpha': 0.9999545174446075, 'bias_combine_ratio': 0.24548980570021472, 'max_weight': 0.700593240837188, 'mape_window': 34, 'bias_window': 13, 'short_vol_window': 9}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:42,804] Trial 58 finished with value: -999926.7278785101 and parameters: {'bias_alpha': 0.9993424493045823, 'bias_combine_ratio': 0.2463389599656495, 'max_weight': 0.727088901942427, 'mape_window': 34, 'bias_window': 15, 'short_vol_window': 8}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:46,038] Trial 59 finished with value: -999926.7300326168 and parameters: {'bias_alpha': 0.9948634308337904, 'bias_combine_ratio': 0.2333221535293194, 'max_weight': 0.861510765650712, 'mape_window': 37, 'bias_window': 14, 'short_vol_window': 9}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:49,268] Trial 60 finished with value: -999926.7218863172 and parameters: {'bias_alpha': 0.9853202952496952, 'bias_combine_ratio': 0.27852404936683284, 'max_weight': 0.8083164862243066, 'mape_window': 34, 'bias_window': 12, 'short_vol_window': 9}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:52,474] Trial 61 finished with value: -999926.7232496873 and parameters: {'bias_alpha': 0.9998620563972743, 'bias_combine_ratio': 0.26487658798480085, 'max_weight': 0.7043936920681205, 'mape_window': 35, 'bias_window': 13, 'short_vol_window': 8}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:55,643] Trial 62 finished with value: -999926.7169520487 and parameters: {'bias_alpha': 0.9903143205449662, 'bias_combine_ratio': 0.3039047688845991, 'max_weight': 0.7111137364206901, 'mape_window': 32, 'bias_window': 13, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:19:58,785] Trial 63 finished with value: -999926.7169367364 and parameters: {'bias_alpha': 0.9919373212929894, 'bias_combine_ratio': 0.30458121909349245, 'max_weight': 0.7169471956529868, 'mape_window': 32, 'bias_window': 13, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:02,049] Trial 64 finished with value: -999926.7169427031 and parameters: {'bias_alpha': 0.9913021012849556, 'bias_combine_ratio': 0.2746432069819594, 'max_weight': 0.7195432861061007, 'mape_window': 31, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:05,298] Trial 65 finished with value: -999926.721852762 and parameters: {'bias_alpha': 0.9916673463655618, 'bias_combine_ratio': 0.3016238072936684, 'max_weight': 0.7377178643409101, 'mape_window': 31, 'bias_window': 14, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:08,680] Trial 66 finished with value: -999926.7168867983 and parameters: {'bias_alpha': 0.9972329554321296, 'bias_combine_ratio': 0.21619750870605392, 'max_weight': 0.7213243683472313, 'mape_window': 32, 'bias_window': 15, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:12,029] Trial 67 finished with value: -999926.7218050044 and parameters: {'bias_alpha': 0.9959266079897604, 'bias_combine_ratio': 0.23295258133736443, 'max_weight': 0.7517856209693295, 'mape_window': 32, 'bias_window': 15, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:15,335] Trial 68 finished with value: -999926.7431050207 and parameters: {'bias_alpha': 0.9917630552856949, 'bias_combine_ratio': 0.21578789030380047, 'max_weight': 0.7288238797718127, 'mape_window': 30, 'bias_window': 17, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:18,416] Trial 69 finished with value: -999926.7229480344 and parameters: {'bias_alpha': 0.8683152963256094, 'bias_combine_ratio': 0.21388393393562732, 'max_weight': 0.7453280710032377, 'mape_window': 31, 'bias_window': 15, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:21,609] Trial 70 finished with value: -999926.7168921855 and parameters: {'bias_alpha': 0.9966593708378061, 'bias_combine_ratio': 0.24451301778652548, 'max_weight': 0.7204148040096724, 'mape_window': 28, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:24,789] Trial 71 finished with value: -999926.716906249 and parameters: {'bias_alpha': 0.9951676841673698, 'bias_combine_ratio': 0.2275099133789397, 'max_weight': 0.7168956445555571, 'mape_window': 28, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:27,979] Trial 72 finished with value: -999926.7454903182 and parameters: {'bias_alpha': 0.9975355428259971, 'bias_combine_ratio': 0.2485421796453408, 'max_weight': 0.7198689054582043, 'mape_window': 28, 'bias_window': 16, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:31,188] Trial 73 finished with value: -999926.7169083791 and parameters: {'bias_alpha': 0.9949412151714733, 'bias_combine_ratio': 0.23933848925369478, 'max_weight': 0.7210066661308948, 'mape_window': 29, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:34,239] Trial 74 finished with value: -999926.721814483 and parameters: {'bias_alpha': 0.9961919437474294, 'bias_combine_ratio': 0.22882542621154991, 'max_weight': 0.7347272442387287, 'mape_window': 29, 'bias_window': 14, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:37,581] Trial 75 finished with value: -999926.7222638295 and parameters: {'bias_alpha': 0.9802473683731666, 'bias_combine_ratio': 0.2405572963928527, 'max_weight': 0.7272755826539138, 'mape_window': 29, 'bias_window': 15, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:41,110] Trial 76 finished with value: -999926.7226999992 and parameters: {'bias_alpha': 0.9879849439062838, 'bias_combine_ratio': 0.20661236401836677, 'max_weight': 0.7227429170989964, 'mape_window': 26, 'bias_window': 14, 'short_vol_window': 12}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:45,048] Trial 77 finished with value: -999926.7432652607 and parameters: {'bias_alpha': 0.9995812786531324, 'bias_combine_ratio': 0.22379796254658707, 'max_weight': 0.7753283091419306, 'mape_window': 28, 'bias_window': 16, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:48,322] Trial 78 finished with value: -999926.721808472 and parameters: {'bias_alpha': 0.9947316560250782, 'bias_combine_ratio': 0.25565720661936064, 'max_weight': 0.761944939373145, 'mape_window': 29, 'bias_window': 14, 'short_vol_window': 9}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:51,693] Trial 79 finished with value: -999926.7176162694 and parameters: {'bias_alpha': 0.9202554815179268, 'bias_combine_ratio': 0.23847120359660934, 'max_weight': 0.7135106580250483, 'mape_window': 27, 'bias_window': 15, 'short_vol_window': 12}. Best is trial 57 with value: -999926.7168610989.
