model_id,model_kind,role,candidate_name,leverage,allocation_fraction,round_trip_slippage_fee_bps,split,total_return,max_drawdown,sharpe,sortino,smart_sortino,calmar,return_mdd,trade_event_count,active_return_hours,liquidation_count,account_wipeout_count,minimum_margin_buffer,split_gate_pass,split_gate_reasons,locked_oos_deployable_gate_pass,locked_oos_deployable_gate_reasons,train_validation_score,candidate_universe_uses_locked_oos_bucket,regenerated_train_validation_only,promotability_scope,shadow_only,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps
seed_alpha_zoo_fast_residual_4x_0p1,individual_seed,seed_universe,alpha_zoo_fast_residual,4.0,0.1,10.0,locked_oos,-0.04674285419909574,0.09893953112194238,-2.1735265949957316,-1.4869325918288294,-1.3530613375157892,-3.168229405336136,-0.47243860637954155,391,343,0,0,9765.127917141448,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-157.5870032869556,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.05,10.0,train,-0.5183464936780195,0.5281700447008982,-4.60487790969667,-2.924278017801543,-1.9135815598151569,-0.9814007796893485,-0.9814007796893485,3102,2694,0,0,9646.218649899956,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.58252086251625,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.05,10.0,validation,-0.09331888269746147,0.09938693052041468,-2.614664771435538,-1.7460560273798396,-1.5882088270353663,-3.3038864299711705,-0.9389452135086636,767,663,0,0,9777.75575684642,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.58252086251625,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.05,10.0,locked_oos,-0.02908985970427236,0.06284460401526928,-2.1745655261026307,-1.4874377360767352,-1.3994874984145529,-3.2938711992973113,-0.46288555970858575,391,343,0,0,9853.204948213404,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.58252086251625,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p2,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.2,10.0,train,-0.9540073971677634,0.9571323486141344,-4.629630009898896,-2.940660515310547,-1.5025353381915427,-0.99673508950889,-0.99673508950889,3102,2694,0,0,8584.874599599825,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.19700781989013,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p2,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.2,10.0,validation,-0.34438584266411054,0.3615846467006031,-2.6013602165568503,-1.7427628093571073,-1.2799518660703002,-2.2680761502339046,-0.9524349161574512,767,663,0,0,9111.023027385676,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.19700781989013,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_5x_0p2,individual_seed,seed_universe,alpha_zoo_fast_residual,5.0,0.2,10.0,locked_oos,-0.11837914471998279,0.23186355122868724,-2.1693675041138984,-1.484908723526713,-1.205416559362953,-2.710100029443069,-0.51055521272175,391,343,0,0,9412.819792853621,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.19700781989013,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.05,10.0,train,-0.5851297014148513,0.5951639739812388,-4.606531935661513,-2.9253032599220385,-1.8338574012682938,-0.9831403226588715,-0.9831403226588715,3102,2694,0,0,9575.462379879948,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-156.30086776380352,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.05,10.0,validation,-0.11145277634875428,0.11857911825044977,-2.6137817706587243,-1.7458387694410809,-1.5607646709619583,-3.215517897989979,-0.9399022188152554,767,663,0,0,9733.306908215704,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-156.30086776380352,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p05,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.05,10.0,locked_oos,-0.03495919759203825,0.07500843549331361,-2.174219253214907,-1.4872693912253856,-1.3834955541933849,-3.2515453779410985,-0.4660702141315103,391,343,0,0,9823.845937856087,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-156.30086776380352,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p175,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.175,10.0,train,-0.9610004527100601,0.9637476812848611,-4.631274721714432,-2.941703456656579,-1.4980048020893657,-0.9971494317152199,-0.9971494317152199,3102,2694,0,0,8514.118329579816,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.57614181828413,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p175,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.175,10.0,validation,-0.35943263185755014,0.3770532025404294,-2.6004687404851072,-1.7425406362839735,-1.2654127183098531,-2.217980669549032,-0.9532676806239568,767,663,0,0,9066.574178754961,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.57614181828413,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_6x_0p175,individual_seed,seed_universe,alpha_zoo_fast_residual,6.0,0.175,10.0,locked_oos,-0.12439666516124959,0.24214920462221773,-2.169020670640308,-1.4847398300883912,-1.1952991030090898,-2.6753820327970472,-0.5137190739706271,391,343,0,0,9383.460782496302,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.57614181828413,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_7x_0p15,individual_seed,seed_universe,alpha_zoo_fast_residual,7.0,0.15,10.0,train,-0.9610004527100601,0.9637476812848611,-4.631274721714429,-2.9417034566565774,-1.4980048020893648,-0.9971494317152199,-0.9971494317152199,3102,2694,0,0,8514.118329579816,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.5761418182841,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_7x_0p15,individual_seed,seed_universe,alpha_zoo_fast_residual,7.0,0.15,10.0,validation,-0.3594326318575499,0.3770532025404292,-2.600468740485104,-1.7425406362839713,-1.2654127183098518,-2.217980669549033,-0.9532676806239567,767,663,0,0,9066.574178754961,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.5761418182841,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_fast_residual_7x_0p15,individual_seed,seed_universe,alpha_zoo_fast_residual,7.0,0.15,10.0,locked_oos,-0.12439666516124936,0.24214920462221753,-2.169020670640304,-1.4847398300883885,-1.1952991030090878,-2.675382032797047,-0.5137190739706265,391,343,0,0,9383.460782496302,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-163.5761418182841,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_long_only_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_long_only,7.0,0.2,10.0,train,-0.1603105448656339,0.5454143379922501,-0.15985881434154217,-0.043283732450931305,-0.028007849666494007,-0.29392433183139344,-0.29392433183139344,486,466,0,0,8224.497044804577,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-48.289183946526855,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,False
seed_alpha_zoo_high_confidence_long_only_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_long_only,7.0,0.2,10.0,validation,0.17350632743372074,0.1553097649346003,1.9770878531143539,0.5571465363574288,0.4822486170096275,5.8958842353043845,1.1171630290393064,104,103,0,0,9093.904750709708,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-48.289183946526855,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,False
seed_alpha_zoo_high_confidence_long_only_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_long_only,7.0,0.2,10.0,locked_oos,-0.013526781346178907,0.13478214459999938,-0.11789300955776769,-0.04838992952042489,-0.042642484066826684,-0.7528666535668901,-0.10036033620271516,73,71,0,0,9177.947709995069,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-48.289183946526855,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,False
seed_alpha_zoo_high_confidence_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,6.0,0.2,10.0,train,-0.5427502268865291,0.6264563613752651,-1.24544122322878,-0.41695163432375754,-0.2563558692538177,-0.866381539641524,-0.866381539641524,821,773,0,0,8301.849519519788,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.03066914393276,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,6.0,0.2,10.0,validation,-0.046538875868704976,0.1625761820009183,-0.2930336008744475,-0.1008207234420642,-0.08672182090341893,-1.082812305385511,-0.28625888058093346,161,154,0,0,9144.898166765228,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.03066914393276,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,6.0,0.2,10.0,locked_oos,0.02696502986969973,0.1463273869411411,0.7969197284043154,0.35030735588523815,0.3055910203977573,1.5889048472061509,0.18427876307629393,106,104,0,0,9295.383751424344,True,,True,,-154.03066914393276,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.175,10.0,train,-0.5514821189505246,0.6345930082177694,-1.2456563456171588,-0.4170488116505697,-0.25513923622204077,-0.8690327687336823,-0.8690327687336823,821,773,0,0,8266.471384509785,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.10583731238466,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.175,10.0,validation,-0.04786711221805473,0.16572474600208612,-0.29302788425509596,-0.10082019257680627,-0.08648713422493122,-1.0903217037319246,-0.28883503141680594,161,154,0,0,9127.083545239504,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.10583731238466,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
