decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons
1,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_3p0x_0p15_852b9c04,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.7852823829149143,0.33602286131872305,-0.030944365243869565,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-22.182_not_above_10.000
2,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_none_3p0x_0p15_add89ccd,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.48280992322360716,0.29645251164621866,-0.08109044617961292,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-48.703_not_above_10.000
3,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool0_none_3p0x_0p15_55d08563,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.3091701043515407,0.2855992371615985,-0.015297427713579115,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-17.892_not_above_10.000
4,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_4p0x_0p1_15347fae,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.6854140435399003,0.2952022563567116,-0.027344122302963347,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-22.052_not_above_10.000
5,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p02_x0p005_hold48_cool6_none_3p0x_0p15_1ab3a5ef,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.5735667877796538,0.2788254630294422,-0.07913264824231314,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-56.726_not_above_10.000
6,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p02_x0p005_hold48_cool6_adx20_3p0x_0p15_39042791,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.6065612636422733,0.2781002997388118,-0.07913264824231314,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-56.726_not_above_10.000
7,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p03_x-0p005_hold18_cool0_adx20_3p0x_0p15_c4348f34,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.38824964772302506,0.2709439284568198,-0.09888265344261904,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-99.881_not_above_10.000
8,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb6_e0p02_x0p005_hold18_cool0_trend_strength2_3p0x_0p15_a11dc409,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.4965432556685623,0.2751941496545067,-0.044412800535522656,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.478_not_above_10.000
9,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold36_cool6_none_3p0x_0p15_5670d97a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.38797747074058364,0.2762194400752629,-0.11505695264024796,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-73.052_not_above_10.000
10,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_adx20_3p0x_0p15_33936e96,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.6748772235517706,0.2685188629096502,-0.08109044617961292,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-48.703_not_above_10.000
11,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold36_cool6_none_3p0x_0p15_638fafdb,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.26935714383754883,0.2700162291773869,-0.03221809783075735,False,False,False,train_return_0.2694_below_validation_return_0.2700;train_validation_return_ratio_0.9976_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.544_not_above_10.000
12,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_none_4p0x_0p1_52035153,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.4282170386907225,0.26084954424310736,-0.07224258012118734,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-48.813_not_above_10.000
13,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool0_none_4p0x_0p1_70923856,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.2776229033450399,0.25126567749538364,-0.013501120032087477,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-17.765_not_above_10.000
14,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x0p0_hold36_cool0_none_3p0x_0p15_459e5d57,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.3161002140981901,0.25737179648524844,-0.03435407947520763,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.447_not_above_10.000
15,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_adx20_3p0x_0p15_06ff7723,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.2536177400528232,0.24775350778998617,-0.04164031814054736,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.048_not_above_10.000
16,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_none_3p0x_0p15_eefffa61,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.24009160119062267,0.24364488802719042,-0.04164031814054736,False,False,False,train_return_0.2401_below_validation_return_0.2436;train_validation_return_ratio_0.9854_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.048_not_above_10.000
17,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p02_x0p005_hold48_cool6_none_4p0x_0p1_0e7c61e6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.5055090178631736,0.24564548110476792,-0.07046838003219325,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-56.829_not_above_10.000
18,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p02_x0p005_hold48_cool6_adx20_4p0x_0p1_ede008dd,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.5335317768934504,0.2450175762593687,-0.07046838003219325,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-56.829_not_above_10.000
19,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p03_x-0p005_hold18_cool0_adx20_4p0x_0p1_fd529f17,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.34347830951497493,0.23852858454775494,-0.0883176035354909,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-100.361_not_above_10.000
20,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb6_e0p02_x0p005_hold18_cool0_trend_strength2_4p0x_0p1_7bd19724,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.4368332276720712,0.24203854086437926,-0.03945382456485169,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.454_not_above_10.000
21,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold36_cool6_none_4p0x_0p1_66758418,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.346438503235317,0.24333400762509028,-0.10278354859790662,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-73.417_not_above_10.000
22,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_adx20_4p0x_0p1_426198ec,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.5912509179037859,0.23668963258449094,-0.07224258012118734,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-48.813_not_above_10.000
23,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_adx20_3p0x_0p15_a3f39a91,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.269936532597447,0.23801390201304273,-0.15412919719045848,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-100.738_not_above_10.000
24,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p03_x-0p005_hold18_cool0_none_3p0x_0p15_a537914f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.3791789867197308,0.23676670520605225,-0.08340984906418314,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-84.252_not_above_10.000
25,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb12_e0p02_x0p005_hold48_cool6_low_vol_q65_3p0x_0p15_12b53e05,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,0.5701480539314439,0.24022993541488313,0.04275033433240494,False,False,False,train_trade_event_count_72_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_9_below_20
26,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold36_cool6_none_4p0x_0p1_99792451,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.24083856508096813,0.23768763611680943,-0.02858821904990272,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.487_not_above_10.000
27,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold24_cool0_none_3p0x_0p15_f62b74da,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.2834403418916889,0.24151795687119515,-0.12020781465831876,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-98.936_not_above_10.000
28,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x0p0_hold36_cool0_adx20_3p0x_0p15_26d3bd92,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.6129479916846621,0.23433246388962092,-0.042239316595447884,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.288_not_above_10.000
29,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_none_3p0x_0p15_97d36f15,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.2877632655954496,0.2267673425067891,-0.16606270421247005,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-108.538_not_above_10.000
30,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x0p0_hold36_cool0_none_4p0x_0p1_f4646ba4,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.284204558987206,0.2269474488554577,-0.030462449921633494,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.385_not_above_10.000
31,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_none_3p0x_0p15_74e21bb9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.554020148019744,0.22535328156869383,-0.08927761000030554,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.998_not_above_10.000
32,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_adx20_4p0x_0p1_9b65c928,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.22722380623234217,0.21837641472600877,-0.03698573846323194,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.023_not_above_10.000
33,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_adx20_3p0x_0p15_5119cddf,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.6407023962792806,0.22263837055121072,-0.08927761000030554,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.998_not_above_10.000
34,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_none_4p0x_0p1_1835623c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.21544821084596122,0.2148102934191507,-0.03698573846323194,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.023_not_above_10.000
35,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold36_cool12_none_3p0x_0p15_badf7408,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.3778254603219282,0.22023648903260606,-0.037400907409137485,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.779_not_above_10.000
36,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_2p0x_0p15_bccc4b9d,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.4944512304300104,0.21620825501923702,-0.02026195656795904,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.787_not_above_10.000
37,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_3p0x_0p1_05ada1c4,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.49445123043001105,0.21620825501923702,-0.020261956567958594,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.787_not_above_10.000
38,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold36_cool6_adx20_3p0x_0p15_0ee8a8b8,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.28461216578476045,0.22568743413967707,-0.021469882203450363,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.111_not_above_10.000
39,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_adx20_4p0x_0p1_fba54aa3,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.24144704153018814,0.21004108956738188,-0.13811531571994795,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-101.555_not_above_10.000
40,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x0p0_hold36_cool12_none_3p0x_0p15_b82fb223,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.21685249246852356,0.2295553438288933,-0.03261885667397646,False,False,False,train_return_0.2169_below_validation_return_0.2296;train_validation_return_ratio_0.9447_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.948_not_above_10.000
41,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p03_x-0p005_hold18_cool0_none_4p0x_0p1_b31e2b7a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.33569994565817973,0.20889400209596043,-0.07441981955470445,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-84.568_not_above_10.000
42,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb12_e0p02_x0p005_hold48_cool6_low_vol_q65_4p0x_0p1_387f4db5,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,0.49985909608194756,0.21203291276374436,0.03813987169737332,False,False,False,train_trade_event_count_72_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_9_below_20
43,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold24_cool12_adx20_3p0x_0p15_41e116a3,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.2129816845576562,0.21810721187879145,-0.028599845275693925,False,False,False,train_return_0.2130_below_validation_return_0.2181;train_validation_return_ratio_0.9765_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.778_not_above_10.000
44,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold24_cool0_none_4p0x_0p1_432356c6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.25368753278501877,0.21323089741080237,-0.10743536806519782,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-99.477_not_above_10.000
45,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool6_adx20_3p0x_0p15_a4d55676,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.267797297406537,0.2188903351223761,-0.028184078354176245,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.964_not_above_10.000
46,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold36_cool6_low_vol_q65_3p0x_0p15_4ad992b0,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.21691824897971257,0.21280929208794697,-0.10229588855243366,False,False,False,locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-142.078_not_above_10.000
47,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool0_adx20_3p0x_0p15_01b6d506,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.23692942824806562,0.20930401641114482,-0.00545431126794349,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-6.379_not_above_10.000
48,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p025_x0p0_hold36_cool12_none_3p0x_0p15_072e4e94,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.3197492461083098,0.20523962162429155,-0.06451720609690847,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.204_not_above_10.000
49,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_none_4p0x_0p1_6155ef0c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.25719346222724604,0.20028409735300068,-0.14893079053343405,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-109.508_not_above_10.000
50,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x0p0_hold36_cool0_adx20_4p0x_0p1_514b8a6a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.5383804408255028,0.20695820542663212,-0.03750258981045773,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.252_not_above_10.000
51,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold36_cool6_adx20_3p0x_0p15_e1e2427f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.2094931750171385,0.2185783218520776,-0.03693252071825792,False,False,False,train_return_0.2095_below_validation_return_0.2186;train_validation_return_ratio_0.9584_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.566_not_above_10.000
52,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_none_4p0x_0p1_76c5b8aa,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.4862867731554117,0.1991611379465068,-0.07959108090972589,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-64.186_not_above_10.000
53,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x-0p005_hold18_cool0_low_vol_q65_3p0x_0p15_6d45d177,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.28686313277076403,0.19339671902497235,-0.010540259449931977,False,False,False,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_6_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.038_not_above_10.000
54,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x-0p005_hold18_cool6_low_vol_q65_3p0x_0p15_20fc29b4,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.2606876480581357,0.19339671902497235,-0.010540259449931977,False,False,False,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_6_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.038_not_above_10.000
55,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_adx20_4p0x_0p1_3486f19b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.5597435324002948,0.19679960315656553,-0.07959108090972589,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-64.186_not_above_10.000
56,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold36_cool0_low_vol_q55_adx15_3p0x_0p15_e8fee582,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.21403371710021757,0.23021186503596414,0.015347312074143415,False,False,False,train_trade_event_count_79_below_80;validation_trade_event_count_22_below_30;locked_oos_trade_event_count_7_below_20;train_return_0.2140_below_validation_return_0.2302;train_validation_return_ratio_0.9297_below_1.00
57,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb6_e0p02_x0p005_hold12_cool6_trend_strength2_3p0x_0p15_517bce22,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.22420656449993337,0.30848820898251006,-0.05762185768898509,False,False,False,train_return_0.2242_below_validation_return_0.3085;train_validation_return_ratio_0.7268_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.249_not_above_10.000
58,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold36_cool6_none_3p0x_0p15_37558b6c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.2804785933446152,0.20931603708325808,-0.021469882203450363,False,False,False,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.111_not_above_10.000
59,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x-0p005_hold36_cool0_adx20_3p0x_0p15_e1c00a2d,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.48457709598511123,0.2058723897397321,-0.0287207163600387,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-22.794_not_above_10.000
60,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold36_cool12_none_4p0x_0p1_ce682006,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.33432998231956956,0.19443664600550759,-0.03321477799073713,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.744_not_above_10.000
61,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold48_cool0_low_vol_q55_adx15_3p0x_0p15_74cf21e9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.2120325743474718,0.2100220978043843,0.007145018506714118,False,False,False,train_trade_event_count_53_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20
62,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_none_2p0x_0p15_593face6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.31879002526466826,0.19165471772799458,-0.05442248846248543,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.029_not_above_10.000
63,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p025_x0p0_hold36_cool0_none_3p0x_0p1_72951431,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.3187900252646685,0.19165471772799436,-0.05442248846248521,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.029_not_above_10.000
64,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x0p0_hold18_cool0_low_vol_q65_3p0x_0p15_6ea314be,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.2863323228879684,0.18857421658045936,-0.0076603473765542995,False,False,False,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_6_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-28.372_not_above_10.000
65,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x0p0_hold18_cool6_low_vol_q65_3p0x_0p15_d26cdb54,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.22646613223885792,0.18857421658045936,-0.0076603473765542995,False,False,False,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_6_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-28.372_not_above_10.000
