allocator_selection_basis,diagnostic_not_promoted,failed_gates,improved_candidate,leverage,mode,name,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,promotion_status,sleeve_count,sleeves,success_candidate,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility,validation_score,weights
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120,0.007025624518830076,30,3.399257862273548,4.110557126397924,0.022939361261132607,0.03691381628154154,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120",False,0.042738270946753455,87,1.3414594183572837,1.0122503981421684,0.11841636520663856,0.08620423058169743,0.036959903511628145,45,4.822080319199691,5.621172174648975,0.13482191871710092,0.1652079664555002,15.356204288139494,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120,0.006820856303161014,30,3.0113564058366564,3.606603919647603,0.020781562516664964,0.037821494047113095,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120",False,0.04674899216907277,88,1.3144778874079914,0.9858636372060873,0.11821848922741984,0.08795512411699209,0.036959903511628145,45,4.822080319199691,5.621172174648975,0.13482191871710092,0.1652079664555002,15.351257388659029,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168,0.006547530216963772,30,3.19608332280802,3.8729845318094527,0.021998204776402464,0.03768465200801274,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168",False,0.04273818471493315,87,1.359601814717271,1.0253864823567,0.12008794895255925,0.0861490459291271,0.039282648285750725,45,4.81016433521958,5.357519379377606,0.13552962176777794,0.16646325137316792,15.350839550552063,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120,0.006962409853693358,31,2.960389902022571,3.6616999438397744,0.02056564245246073,0.038082763946034465,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120",False,0.04273818471493315,87,1.353965529439801,1.0094106133584884,0.11930804614340973,0.08598255718892799,0.03927812392854369,45,4.808781493165763,5.495543507451901,0.13566168098882936,0.16666781934156671,15.344566693980749,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120,0.007234905890783417,31,2.7800309393806906,3.3591209234697983,0.01960992512571824,0.038707647486162844,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h120",False,0.04674899216907277,88,1.3143979603129168,0.9752973161572717,0.117969240390154,0.08777905387220865,0.037205446436491346,45,4.7948004829000395,5.6160093432787175,0.13495397793815234,0.16633704607758687,15.341862968144412,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h168,0.007025624518830076,30,3.3277361374212333,4.090709924167774,0.022720556546915516,0.03735840931910223,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h168",False,0.042738270946753455,86,1.3387441137812255,0.9964959785045929,0.11771393900677696,0.08588948983656985,0.036959903511628145,45,4.822080319199691,5.621172174648975,0.13482191871710092,0.1652079664555002,15.338643633142954,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120,0.006820856303161014,30,3.0113564058366564,3.606603919647603,0.020781562516664964,0.037821494047113095,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120",False,0.04674899216907277,88,1.3089939607690342,0.9820725567555803,0.11767886332155508,0.08795478399601905,0.036959903511628145,45,4.822080319199691,5.621172174648975,0.13482191871710092,0.1652079664555002,15.337766741012409,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120,0.006547530216963772,30,3.178453920639335,3.822459710208763,0.021737279843407453,0.03744884452551419,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120",False,0.04273818471493315,87,1.3536665825389742,1.020693980468658,0.11955729498067558,0.08617853147766542,0.039282648285750725,45,4.81016433521958,5.357519379377606,0.13552962176777794,0.16646325137316792,15.337573201254973,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120,0.007439502447712076,31,3.163062008546202,3.933497604111595,0.021506798937190874,0.0372360990178223,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_rz10_sethusdt_thr150_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr150_h168,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_flow6_sethusdt_thr180_h120",False,0.042738270946753455,87,1.336543538923045,0.9971518341897158,0.11763646239748904,0.08598518122477716,0.037205446436491346,45,4.7948004829000395,5.6160093432787175,0.13495397793815234,0.16633704607758687,15.33354351832779,
,True,"oos_return_risk_beats_current_champion,oos_mdd_beats_shadow",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168__fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120__fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168,0.005985664881700951,28,3.970428153948962,4.87094111737416,0.027064587846091337,0.037183732508310585,diagnostic_not_promoted,4,"fresh_calendar_trx_veto_flow6_sethusdt_thr180_h168,fresh_calendar_trx_veto_fund100_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz10_sethusdt_thr180_h120,fresh_calendar_trx_veto_rz15_sethusdt_thr180_h168",False,0.04148666837315348,83,1.61055147151201,1.2251162508852522,0.13900333054853609,0.0829575841523223,0.036714338814711846,42,4.679290941128059,5.212235016778576,0.12953890181791694,0.16403470233231807,15.33276214709565,
