hybrid_version,trial_number,value,state,params,train_return,validation_return,train_mdd,validation_mdd,train_rpt_bps,validation_rpt_bps,selection_reasons
v3_5,225,3.929959554860267,COMPLETE,"{""bias_alpha"": 0.9842896827169744, ""bias_combine_ratio"": 0.46788315897832183, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8907534569210598, ""default_weight_ratio_floor"": 0.4847640017080266, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.0015495905901734969, ""high_vol_boost_scale"": 0.16635652617979146, ""high_vol_threshold_quantile"": 80.66394128829332, ""mape_window"": 20, ""max_boost"": 0.3592734378735179, ""max_weight"": 0.8956073092470869, ""min_boost"": 0.13622173141095134, ""short_vol_window"": 14, ""warmup_ratio"": 0.6022039027825246}",33.00482244208489,0.37525946051939685,0.4026932238499068,0.07521209310683674,353.9483022348126,36.38129447982441,
v3_5,213,3.9258939725501167,COMPLETE,"{""bias_alpha"": 0.9756746199944442, ""bias_combine_ratio"": 0.4691358926744214, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.89304827168972, ""default_weight_ratio_floor"": 0.49965525808249767, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.020111249949797676, ""high_vol_boost_scale"": 0.18953753764346945, ""high_vol_threshold_quantile"": 82.51394920226205, ""mape_window"": 23, ""max_boost"": 0.38284919956601293, ""max_weight"": 0.8987301670561648, ""min_boost"": 0.15225223806942637, ""short_vol_window"": 14, ""warmup_ratio"": 0.6153489861019474}",32.890051287222015,0.37534487140537776,0.40515704794271723,0.07596821650752339,350.3952449396673,36.149288994534515,
v3_5,202,3.917814192935241,COMPLETE,"{""bias_alpha"": 0.9762238205848355, ""bias_combine_ratio"": 0.4609061740554393, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8897255015821757, ""default_weight_ratio_floor"": 0.48406870167212446, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.027646798397509064, ""high_vol_boost_scale"": 0.17826241731947057, ""high_vol_threshold_quantile"": 81.8797266959217, ""mape_window"": 24, ""max_boost"": 0.3771061537132608, ""max_weight"": 0.8975295678786865, ""min_boost"": 0.12840692096933004, ""short_vol_window"": 14, ""warmup_ratio"": 0.6161435087419654}",32.82709593355347,0.3745775983536268,0.40490607994222483,0.07600063849126915,350.0887984127919,36.11642491934356,
v3_5,198,3.9173255437124093,COMPLETE,"{""bias_alpha"": 0.9748744564165273, ""bias_combine_ratio"": 0.4734525113913981, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.889759047089357, ""default_weight_ratio_floor"": 0.4837979792851155, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.02551207637616542, ""high_vol_boost_scale"": 0.1751059508581247, ""high_vol_threshold_quantile"": 86.70834768059325, ""mape_window"": 24, ""max_boost"": 0.37511372705227886, ""max_weight"": 0.8929913160754611, ""min_boost"": 0.14726201725141644, ""short_vol_window"": 14, ""warmup_ratio"": 0.628786169210028}",32.559285521362185,0.37437766423659125,0.4039949104407975,0.07576336639272874,347.8841387954696,36.15331851041747,
v3_5,188,3.9169444643040965,COMPLETE,"{""bias_alpha"": 0.9661734984467285, ""bias_combine_ratio"": 0.4600219119588487, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8907436098281203, ""default_weight_ratio_floor"": 0.48457441894639575, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.014234546688860407, ""high_vol_boost_scale"": 0.21440211404402384, ""high_vol_threshold_quantile"": 86.58354903837149, ""mape_window"": 23, ""max_boost"": 0.4475658805297422, ""max_weight"": 0.9048421175974851, ""min_boost"": 0.16800630711180145, ""short_vol_window"": 15, ""warmup_ratio"": 0.6455622506086228}",32.898891316248644,0.37516804585127006,0.40870224502256547,0.07702604308032834,347.43427271330773,35.826201052968564,
v3_5,216,3.9165628834117805,COMPLETE,"{""bias_alpha"": 0.9727143247783473, ""bias_combine_ratio"": 0.4611119618367851, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8916915933014236, ""default_weight_ratio_floor"": 0.49962597086989924, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.019886125292746668, ""high_vol_boost_scale"": 0.2041021381265843, ""high_vol_threshold_quantile"": 82.25232845714474, ""mape_window"": 20, ""max_boost"": 0.38140933853728654, ""max_weight"": 0.8997778303035253, ""min_boost"": 0.13705540357951412, ""short_vol_window"": 14, ""warmup_ratio"": 0.6248046943494951}",32.8287333575642,0.37469386448289477,0.4062483121392897,0.07634853108077877,348.9697000903911,36.01094111472001,
v3_5,211,3.915982146304374,COMPLETE,"{""bias_alpha"": 0.9698538880148381, ""bias_combine_ratio"": 0.4610303263356181, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8812949406226555, ""default_weight_ratio_floor"": 0.4999294643003469, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.019495766193682634, ""high_vol_boost_scale"": 0.1881662155547187, ""high_vol_threshold_quantile"": 83.32659204108178, ""mape_window"": 23, ""max_boost"": 0.38645142627090096, ""max_weight"": 0.9009888600778682, ""min_boost"": 0.14944378027617608, ""short_vol_window"": 13, ""warmup_ratio"": 0.6104582995009213}",32.806488413476465,0.3747893075969415,0.4070290488399627,0.07659350726150094,347.9404483079842,35.93916983809029,
v3_5,187,3.915672412717559,COMPLETE,"{""bias_alpha"": 0.9555350054497064, ""bias_combine_ratio"": 0.4607339737577282, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8871304228726553, ""default_weight_ratio_floor"": 0.4841879796554002, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.013599249842971629, ""high_vol_boost_scale"": 0.17523449390081267, ""high_vol_threshold_quantile"": 84.15536677468343, ""mape_window"": 53, ""max_boost"": 0.44826326698339514, ""max_weight"": 0.911143189979268, ""min_boost"": 0.14973470051121515, ""short_vol_window"": 15, ""warmup_ratio"": 0.6622137189577987}",32.859803536884684,0.3756847022784886,0.41228454165674944,0.0779940559154012,343.77272160132276,35.54324543798996,
v3_5,176,3.9134049213398283,COMPLETE,"{""bias_alpha"": 0.9473850129222695, ""bias_combine_ratio"": 0.44380372439319493, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8879487170316565, ""default_weight_ratio_floor"": 0.4998359239337849, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.014375874403407747, ""high_vol_boost_scale"": 0.22179862713504492, ""high_vol_threshold_quantile"": 84.88306116564712, ""mape_window"": 28, ""max_boost"": 0.45250683699154043, ""max_weight"": 0.9258691017801157, ""min_boost"": 0.1739895843325147, ""short_vol_window"": 17, ""warmup_ratio"": 0.6536999418089987}",33.36847251528531,0.37634767644059197,0.41707003684358945,0.07935101220630125,344.7385738142464,35.186403599929605,
v3_5,207,3.911962301196864,COMPLETE,"{""bias_alpha"": 0.9767115583911107, ""bias_combine_ratio"": 0.47510176219070416, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8640144814295966, ""default_weight_ratio_floor"": 0.4996186842291007, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.029711616676066643, ""high_vol_boost_scale"": 0.1626958634790674, ""high_vol_threshold_quantile"": 82.69843379294122, ""mape_window"": 23, ""max_boost"": 0.36188298967495536, ""max_weight"": 0.8875870760004627, ""min_boost"": 0.13694273187595027, ""short_vol_window"": 13, ""warmup_ratio"": 0.6163078641226682}",32.32402834940006,0.3735998068976374,0.4022485209754454,0.07537011667120652,346.8239791329193,36.22432003139739,
v3_5,221,3.9042600012935575,COMPLETE,"{""bias_alpha"": 0.9672298764523897, ""bias_combine_ratio"": 0.46987597609170545, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8993369025094379, ""default_weight_ratio_floor"": 0.4838571018517264, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.010011411653166614, ""high_vol_boost_scale"": 0.20319183804360688, ""high_vol_threshold_quantile"": 83.38178398666437, ""mape_window"": 22, ""max_boost"": 0.36820700446151133, ""max_weight"": 0.8928092648257555, ""min_boost"": 0.13394292118481882, ""short_vol_window"": 14, ""warmup_ratio"": 0.6153767193125641}",32.29352663095345,0.3734985204915855,0.4056271328847386,0.07635273236429163,343.6494107031305,35.92284266415593,
v3_5,220,3.9041270261944914,COMPLETE,"{""bias_alpha"": 0.9683294646530878, ""bias_combine_ratio"": 0.470215371808035, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8999550851964089, ""default_weight_ratio_floor"": 0.48434664304193437, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.006391812026704816, ""high_vol_boost_scale"": 0.20272206304051696, ""high_vol_threshold_quantile"": 83.42205487809052, ""mape_window"": 22, ""max_boost"": 0.36997454147651343, ""max_weight"": 0.8917815124188838, ""min_boost"": 0.13510916047097243, ""short_vol_window"": 14, ""warmup_ratio"": 0.6141818182495384}",32.27370780095471,0.37340332273308974,0.4051495230398061,0.07622710144679612,343.852627436933,35.955942604473265,
