allocator_integer_leverage_only,allocator_selected_grid_score,allocator_selection_basis,continuous_required_leverage,diagnostic_not_promoted,failed_gates,improved_candidate,leverage,mode,name,oos_cagr,oos_calmar,oos_max_drawdown,oos_monthlyized_return,oos_round_trips,oos_sharpe,oos_smart_sortino,oos_sortino,oos_total_return,oos_volatility,promotion_status,raw_train_monthlyized_return,raw_train_total_return,raw_val_monthlyized_return,raw_val_total_return,selected_integer_leverage,sleeve_count,sleeves,success_candidate,train_cagr,train_calmar,train_max_drawdown,train_monthlyized_return,train_round_trips,train_sharpe,train_sortino,train_total_return,train_val_stability_leverage,train_val_stability_score,train_val_stability_sleeve_count,train_val_stability_train_calmar,train_val_stability_train_max_drawdown,train_val_stability_train_monthlyized_return,train_val_stability_train_sharpe,train_val_stability_train_sortino,train_val_stability_validation_calmar,train_val_stability_validation_max_drawdown,train_val_stability_validation_monthlyized_return,train_val_stability_validation_sharpe,train_val_stability_validation_sortino,train_volatility,val_cagr,val_calmar,val_max_drawdown,val_monthlyized_return,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility,validation_score,weights
True,26.974167531983408,train_val_monthly_return_budget,1.3869573989658142,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,0.16959053229867904,2.445836827889453,0.06933844905958877,0.0131400579411598,41,0.8402545251279138,0.5307247656914323,1.117831500379156,0.02887861717080198,0.21353423910597732,diagnostic_not_promoted,0.01484310856560822,0.19337824779454738,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450",False,0.5802172809476498,3.3054601599832094,0.17553298266060394,0.03886648078191013,255,1.7528738231193468,1.91209463353389,0.5801347433836421,3.0,26.974167531983408,4.0,3.3054601599832094,0.17553298266060394,0.03886648078191013,1.7528738231193468,1.91209463353389,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.28414667627833445,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.8261739793937,
True,26.951381627943046,train_val_monthly_return_budget,1.398425808556747,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.16959051794685331,2.445836620907239,0.06933844905958877,0.013140056905155628,41,0.8401222259611232,0.5309108092410758,1.1182234401277107,0.028878614876363562,0.2135790773392525,diagnostic_not_promoted,0.014730641550137591,0.19179236391131615,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.5754588384017381,3.2783516218965967,0.17553298266060394,0.03860542900858621,255,1.7423612672318691,1.900602170671866,0.5753770917339485,3.0,26.951381627943046,4.0,3.2783516218965967,0.17553298266060394,0.03860542900858621,1.7423612672318691,1.900602170671866,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.28412688641998046,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.70723268815136,
True,26.951165414475017,train_val_monthly_return_budget,1.3985964083245122,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,0.1701813192753867,2.454357165230716,0.06933844905958877,0.013182694759124258,41,0.8426299378009465,0.5338847052818274,1.1208501472922774,0.028973047267372598,0.21353069865640298,diagnostic_not_promoted,0.014728981429086963,0.19176896921893194,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450",False,0.5753886426696853,3.277949299873908,0.17553311233087668,0.038601572610505785,255,1.7418875046950115,1.9011543659393264,0.5753069076567958,3.0,26.951165414475017,4.0,3.277949299873908,0.17553311233087668,0.038601572610505785,1.7418875046950115,1.9011543659393264,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.2841886585832975,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.70547808622254,
True,26.951063591382198,train_val_monthly_return_budget,1.3985880249579499,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,0.16959053229867904,2.445836827889453,0.06933844905958877,0.0131400579411598,41,0.8402545251279138,0.5307247656914323,1.117831500379156,0.02887861717080198,0.21353423910597732,diagnostic_not_promoted,0.014729062999585762,0.191770118713662,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450",False,0.5753920917265287,3.2779761978340387,0.17553272415666893,0.03860176209773081,255,1.7421400931047186,1.900501633942538,0.575310356140986,3.0,26.951063591382198,4.0,3.2779761978340387,0.17553272415666893,0.03860176209773081,1.7421400931047186,1.900501633942538,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.2841409122069455,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.705564298327296,
True,26.931370460594994,train_val_monthly_return_budget,1.398425808556747,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450,0.16312519813627557,2.3541551271014654,0.06929245921746974,0.012672163157507521,40,0.8143241178162962,0.4959866257718125,1.082961303483748,0.02784265325032953,0.21352332539682684,diagnostic_not_promoted,0.014730641550137591,0.19179236391131615,0.04530392907901848,0.08967999775674307,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450",False,0.5754588384017381,3.2783516218965967,0.17553298266060394,0.03860542900858621,255,1.7423612672318691,1.900602170671866,0.5753770917339485,3.0,26.931370460594994,4.0,3.2783516218965967,0.17553298266060394,0.03860542900858621,1.7423612672318691,1.900602170671866,62.98371958251821,0.05352423683544568,0.1307927661078887,6.53016959570098,8.900160242031502,0.28412688641998046,3.3711555237120026,62.98371958251821,0.05352423683544568,0.1307927661078887,55,6.53016959570098,8.900160242031502,0.2690399932702292,0.22993607720485496,39.631993734861844,
True,26.92842834176327,train_val_monthly_return_budget,1.4102589150042835,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.17018130491762928,2.4543569581629545,0.06933844905958877,0.01318269372317138,41,0.8424971320733651,0.5340719099258865,1.1212432572512334,0.02897304497293418,0.2135755385320837,diagnostic_not_promoted,0.014616375118467584,0.19018308533570072,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.5706302017886749,3.250840791297812,0.17553311233087668,0.03833978645464464,255,1.7312410733983579,1.8900278430172601,0.5705492560071022,3.0,26.92842834176327,4.0,3.250840791297812,0.17553311233087668,0.03833978645464464,1.7312410733983579,1.8900278430172601,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.2841889116842019,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.5865367949802,
True,26.928327206833362,train_val_monthly_return_budget,1.410250391242089,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.16959051794685331,2.445836620907239,0.06933844905958877,0.013140056905155628,41,0.8401222259611232,0.5309108092410758,1.1182234401277107,0.028878614876363562,0.2135790773392525,diagnostic_not_promoted,0.014616456788592469,0.1901842348304308,0.0454239335872193,0.0899224973023971,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.5706336508443275,3.2508676293032264,0.17553272415666893,0.038339976467975045,255,1.731491895756807,1.8893790771937982,0.5705527044912924,3.0,26.928327206833362,4.0,3.2508676293032264,0.17553272415666893,0.038339976467975045,1.731491895756807,1.8893790771937982,63.30650263928641,0.053496744589135364,0.13112715055360957,6.5375994442195875,8.92618952776408,0.2841411653353277,3.3866918025253288,63.30650263928641,0.053496744589135364,0.13112715055360957,55,6.5375994442195875,8.92618952776408,0.2697674919071913,0.2302277748762993,39.58662300708496,
True,26.908417174415227,train_val_monthly_return_budget,1.4102589150042835,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450,0.1637133116103835,2.362642536564913,0.06929245921746974,0.012714823237453654,40,0.8167015198032366,0.4990459569153743,1.0859852912036618,0.02793708334689926,0.21351981501170647,diagnostic_not_promoted,0.014616375118467584,0.19018308533570072,0.04530392907901848,0.08967999775674307,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450",False,0.5706302017886749,3.250840791297812,0.17553311233087668,0.03833978645464464,255,1.7312410733983579,1.8900278430172601,0.5705492560071022,3.0,26.908417174415227,4.0,3.250840791297812,0.17553311233087668,0.03833978645464464,1.7312410733983579,1.8900278430172601,62.98371958251821,0.05352423683544568,0.1307927661078887,6.53016959570098,8.900160242031502,0.2841889116842019,3.3711555237120026,62.98371958251821,0.05352423683544568,0.1307927661078887,55,6.53016959570098,8.900160242031502,0.2690399932702292,0.22993607720485496,39.511297841690684,
True,26.90831603948531,train_val_monthly_return_budget,1.410250391242089,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,3.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450,0.16312519813627557,2.3541551271014654,0.06929245921746974,0.012672163157507521,40,0.8143241178162962,0.4959866257718125,1.082961303483748,0.02784265325032953,0.21352332539682684,diagnostic_not_promoted,0.014616456788592469,0.1901842348304308,0.04530392907901848,0.08967999775674307,3.0,4,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450",False,0.5706336508443275,3.2508676293032264,0.17553272415666893,0.038339976467975045,255,1.731491895756807,1.8893790771937982,0.5705527044912924,3.0,26.90831603948531,4.0,3.2508676293032264,0.17553272415666893,0.038339976467975045,1.731491895756807,1.8893790771937982,62.98371958251821,0.05352423683544568,0.1307927661078887,6.53016959570098,8.900160242031502,0.2841411653353277,3.3711555237120026,62.98371958251821,0.05352423683544568,0.1307927661078887,55,6.53016959570098,8.900160242031502,0.2690399932702292,0.22993607720485496,39.51138405379544,
True,26.639465688990345,train_val_monthly_return_budget,1.0831929672189151,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,2.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z075_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.2659413097941421,4.2620447112956645,0.062397587967418525,0.019845688760976365,49,1.3627089472165983,1.3180694933086092,1.7701241156683238,0.043787632770887486,0.1856883865992302,diagnostic_not_promoted,0.018608815911202115,0.24760813603351894,0.052921771914520965,0.10512557625539198,2.0,5,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z075_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.4952849438044302,2.8965131748206225,0.1709935062992084,0.03409474230755549,308,1.7167630698205496,1.8503703457035847,0.4952162720670379,2.0,26.639465688990345,5.0,2.8965131748206225,0.1709935062992084,0.03409474230755549,1.7167630698205496,1.8503703457035847,60.03691643258733,0.03762464555121144,0.10345737293240798,6.471054470763102,8.949417327632526,0.2530486950578717,2.2588677007638003,60.03691643258733,0.03762464555121144,0.10345737293240798,67,6.471054470763102,8.949417327632526,0.21025115251078397,0.185221536182691,32.53714302285999,
True,26.622313966518536,train_val_monthly_return_budget,1.0904179671334802,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,2.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z075_ret120_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.2659413097941421,4.2620447112956645,0.062397587967418525,0.019845688760976365,49,1.3627089472165983,1.3180694933086092,1.7701241156683238,0.043787632770887486,0.1856883865992302,diagnostic_not_promoted,0.018497111784088194,0.24596750939711942,0.052921771914520965,0.10512557625539198,2.0,5,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z075_ret120_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.49200316561060253,2.8773207606473896,0.1709935062992084,0.033905420077814385,308,1.7081443132418086,1.8411147486615251,0.49193501879423884,2.0,26.622313966518536,5.0,2.8773207606473896,0.1709935062992084,0.033905420077814385,1.7081443132418086,1.8411147486615251,60.03691643258733,0.03762464555121144,0.10345737293240798,6.471054470763102,8.949417327632526,0.2530374898911997,2.2588677007638003,60.03691643258733,0.03762464555121144,0.10345737293240798,67,6.471054470763102,8.949417327632526,0.21025115251078397,0.185221536182691,32.45511169104002,
True,26.583161608298695,train_val_monthly_return_budget,1.1818888733033033,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,2.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.18842792999573454,3.056910334737991,0.06163999246379099,0.014489922946270717,50,1.0518380082006793,0.7564563493780994,1.385795356254217,0.03187051474911118,0.17940720998715004,diagnostic_not_promoted,0.017191043552030383,0.22693114186621433,0.052921771914520965,0.10512557625539198,2.0,5,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.4539244005592882,2.7106998150015387,0.16745653577986852,0.03168033410739546,308,1.636269524977043,1.7754169972415272,0.45386228373242865,2.0,26.583161608298695,5.0,2.7106998150015387,0.16745653577986852,0.03168033410739546,1.636269524977043,1.7754169972415272,60.03691643258733,0.03762464555121144,0.10345737293240798,6.471054470763102,8.949417327632526,0.24750774256070773,2.2588677007638003,60.03691643258733,0.03762464555121144,0.10345737293240798,67,6.471054470763102,8.949417327632526,0.21025115251078397,0.185221536182691,31.503293314494766,
True,26.567383953338197,train_val_monthly_return_budget,1.0831929672189151,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,2.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z075_ret60_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450__fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450,0.2613402609007789,4.190116021029587,0.06237065026103093,0.019536288250957767,48,1.3463831831816213,1.2821139810096838,1.7488550378910224,0.04309716865107194,0.18516306430585405,diagnostic_not_promoted,0.018608815911202115,0.24760813603351894,0.05280256954343998,0.10488307670973795,2.0,5,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z075_ret60_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,fresh_state_distilled_both_lb168_fast72_z100_ret180_h168_ls590_ss100_tp450",False,0.4952849438044302,2.8965131748206225,0.1709935062992084,0.03409474230755549,308,1.7167630698205496,1.8503703457035847,0.4952162720670379,2.0,26.567383953338197,5.0,2.8965131748206225,0.1709935062992084,0.03409474230755549,1.7167630698205496,1.8503703457035847,59.80139348866664,0.03763777025492968,0.10322921817247654,6.474109015363439,8.943099267363245,0.2530486950578717,2.250791109051083,59.80139348866664,0.03763777025492968,0.10322921817247654,67,6.474109015363439,8.943099267363245,0.2097661534194759,0.18473705818708339,32.488445060233325,
True,26.565693295665103,train_val_monthly_return_budget,1.1903240075758272,True,"oos_monthly_return_gte_2pct,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high",False,2.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600__fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240__fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450__fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450,0.18842792999573454,3.056910334737991,0.06163999246379099,0.014489922946270717,50,1.0518380082006793,0.7564563493780994,1.385795356254217,0.03187051474911118,0.17940720998715004,diagnostic_not_promoted,0.017079862031281312,0.22532301278532896,0.052921771914520965,0.10512557625539198,2.0,5,"fresh_state_distilled_both_lb168_fast72_z075_ret180_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret120_h168_ls590_ss100_tp600,fresh_state_distilled_both_lb168_fast72_z050_ret180_h120_ls590_ss100_tp240,fresh_state_distilled_both_lb168_fast72_z100_ret60_h168_ls590_ss100_tp450,fresh_state_distilled_both_lb168_fast72_z100_ret120_h168_ls590_ss100_tp450",False,0.4507076381778037,2.69149315034822,0.16745635712262244,0.03148992756908431,308,1.6273550481457855,1.765693531146803,0.4506460255706579,2.0,26.565693295665103,5.0,2.69149315034822,0.16745635712262244,0.03148992756908431,1.6273550481457855,1.765693531146803,60.03691643258733,0.03762464555121144,0.10345737293240798,6.471054470763102,8.949417327632526,0.2475014958779851,2.2588677007638003,60.03691643258733,0.03762464555121144,0.10345737293240798,67,6.471054470763102,8.949417327632526,0.21025115251078397,0.185221536182691,31.4228868604505,
