profile_id,symbol,asset_group,family,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_trade_event_count,validation_trade_event_count,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,profile_objective_score,dominant_anchor,dominant_anchor_abs_corr,ready_for_paper,rejection_reasons,source_profile_id,source_model_id,live_efficiency_score,efficiency_repair_reasons,sleeve_multiplier,weighted_notional_fraction,profile_weight_rank
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,NATGASUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_only,48,0.25,0.39999999999999997,30,3,2,0.2,-0.00017112375533423485,0.02102039339108952,0.00017112375533423485,0.012927012771841717,1,52,-8.556187766711743,20.21191672220146,0.16351611242253644,,crypto_liquidity_eth,0.044109510142417825,False,train_trade_event_count_1_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-8.556_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_natgasusdt_lb48_th0p25_exit0p4_hold30_cool3_lev2_long_only_1335fe64,-12.124335754582251,train_return_not_positive;train_below_validation_spike_risk;train_events_1_below_20;train_rpt_-8.556_not_above_10bps,0.29567656815935456,0.05913531363187091,27
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,AMZNUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,6,0.4,0.6,72,0,1,0.1,0.003478296864790398,0.02456977734618171,0.009059252303687981,0.007471565094355759,16,17,21.739355404939985,144.52810203636298,1.3587044074345374,,silver_metal_beta,0.03883566425895179,False,train_trade_event_count_16_below_80;validation_trade_event_count_17_below_30;train_return_below_validation_return_possible_validation_spike,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_amznusdt_lb6_th0p4_exit0p6_hold72_cool0_lev1_long_only_537966e8,-1.6955198263300544,train_below_validation_spike_risk;train_events_16_below_20,0.5089172476511741,0.05089172476511741,28
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,USARUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,long_short,48,0.4,0.05,72,12,4,0.4,0.0,0.06484346774146776,0.0,0.05418720912226793,0,9,,180.12074372629934,1.0888926778464427,,precious_metal_gold,0.03974681319725793,False,train_trade_event_count_0_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_1h_usarusdt_lb48_th0p4_exit0p05_hold72_cool12_lev4_long_short_1e9a1328,-22.581740312435443,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;train_rpt_-1000000000.000_not_above_10bps,0.12533141977210094,0.05013256790884038,29
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,BTCUSDT,crypto_core,cross_sectional_momentum_rank,2h,long_only,12,0.3,0.6,48,3,1,0.1,0.0007953853423159352,-0.0028639916236484764,0.03841548215684021,0.016082824069319268,125,20,0.6363082738527481,-14.319958118242383,-0.2453472935114134,,high_beta_alt_sol,0.01676825091921758,False,validation_trade_event_count_20_below_30;validation_return_-0.0029_below_0.02;train_return_per_turnover_proxy_bps_0.636_not_above_10.000;validation_return_per_turnover_proxy_bps_-14.320_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_2h_btcusdt_lb12_th0p3_exit0p6_hold48_cool3_lev1_long_only_79e6ab7d,-15.440973026169656,validation_return_not_positive;train_rpt_0.636_not_above_10bps;validation_rpt_-14.320_not_above_10bps,0.4697085929757482,0.04697085929757482,30
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,FLNCUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,short_only,12,0.9,0.45,18,0,4,0.4,0.0,0.03441390111536413,0.0,0.0332619830884584,0,9,,95.59416976490037,1.0323512128244852,,silver_metal_beta,0.1079010807908097,False,train_trade_event_count_0_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_1h_flncusdt_lb12_th0p9_exit0p45_hold18_cool0_lev4_short_only_164f358f,-22.29577016837768,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;train_rpt_-1000000000.000_not_above_10bps,0.10271532529004823,0.0410861301160193,31
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,MSFTUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_short,12,0.15000000000000002,0.6,72,9,3,0.30000000000000004,0.0,0.012682956465277062,0.0,0.01374995570692672,0,3,,140.92173850307844,1.0941601576792355,,precious_metal_gold,0.07100728232554561,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;validation_return_0.0127_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_msftusdt_lb12_th0p15_exit0p6_hold72_cool9_lev3_long_short_680e9a98,-22.999828134792473,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_3_below_8;train_rpt_-1000000000.000_not_above_10bps,0.13153124757584386,0.039459374272753166,32
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,CLUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,1h,long_only,6,0.4,0.1,24,3,2,0.2,0.014556467434432507,0.02247138404012361,0.00795808442815793,0.03499120902631303,3,75,242.6077905738751,14.98092269341574,1.0218543842657717,,energy_crude_beta,0.03968005075071285,False,train_trade_event_count_3_below_80;train_return_below_validation_return_possible_validation_spike,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_1h_clusdt_lb6_th0p4_exit0p1_hold24_cool3_lev2_long_only_16262f55,-5.124390526593986,train_below_validation_spike_risk;train_events_3_below_20,0.19623115356867937,0.039246230713735876,33
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,CRWVUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.1,0.6,54,0,1,0.1,0.0,0.015827948803308622,0.0,0.006528643104096288,0,5,,316.5589760661725,1.1324803851046519,,silver_metal_beta,0.06165451368271747,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;validation_return_0.0158_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_crwvusdt_lb12_th0p1_exit0p6_hold54_cool0_lev1_long_only_5a43b521,-22.032507301652977,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_5_below_8;train_rpt_-1000000000.000_not_above_10bps,0.392035198753147,0.0392035198753147,34
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,SPCXUSDT,tradfi_premarket,cross_sectional_momentum_rank,30m,short_only,12,0.05,0.35,60,18,2,0.2,0.0,0.017058456999963223,0.0,0.006666898257037368,0,8,,106.61535624977014,1.1356188890828514,,energy_crude_beta,0.11653073783539547,False,train_trade_event_count_0_below_80;validation_trade_event_count_8_below_30;validation_return_0.0171_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_spcxusdt_lb12_th0p05_exit0p35_hold60_cool18_lev2_short_only_a04f395b,-21.66034676746454,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;train_rpt_-1000000000.000_not_above_10bps,0.1533259746545497,0.03066519493090994,35
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,HDUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,12,0.6000000000000001,0.2,18,9,5,0.5,0.0,0.01997401563670742,0.0,0.013820998367621184,0,4,,99.8700781835371,1.114305588812272,,crypto_beta_btc,0.10875708797182668,False,train_trade_event_count_0_below_80;validation_trade_event_count_4_below_30;validation_return_0.0200_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_hdusdt_lb12_th0p6_exit0p2_hold18_cool9_lev5_long_only_110dbfc5,-23.10353203387077,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_4_below_8;train_rpt_-1000000000.000_not_above_10bps,0.05618717475095274,0.02809358737547637,36
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,AVGOUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_short,24,0.3,0.35,54,3,5,0.5,0.0,0.024385488478218198,0.0,0.035727695705171536,0,5,,97.5419539128728,1.0140451705347773,,precious_metal_gold,0.09657180463789318,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_avgousdt_lb24_th0p3_exit0p35_hold54_cool3_lev5_long_short_c00ecbfa,-22.974082409816486,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_5_below_8;train_rpt_-1000000000.000_not_above_10bps,0.051734028102953376,0.025867014051476688,37
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,JPMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,long_short,48,1.2000000000000002,0.6,36,15,6,0.6000000000000001,0.0,0.0330023231426535,0.0,0.012013481532774706,0,5,,110.00774380884499,1.1620641544079728,,energy_crude_beta,0.07574999936477168,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_1h_jpmusdt_lb48_th1p2_exit0p6_hold36_cool15_lev6_long_short_ce341d74,-23.085151430768274,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_5_below_8;train_rpt_-1000000000.000_not_above_10bps,0.041659644997551114,0.02499578699853067,38
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,INTCUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_short,24,1.3,0.1,24,12,2,0.2,-0.012285294724352691,0.059901946880028145,0.027252298659078633,0.022634355240174986,89,79,-6.901850968737467,37.91262460761275,0.3730499637606436,,tech_growth_qqq,0.012752858073566294,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.902_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_intcusdt_lb24_th1p3_exit0p1_hold24_cool12_lev2_long_short_fe75997e,-8.358780549602235,train_return_not_positive;train_below_validation_spike_risk;train_rpt_-6.902_not_above_10bps,0.11876751525966239,0.02375350305193248,39
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,PAYPUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,short_only,48,0.25,0.65,24,6,4,0.4,0.0031920204691224807,0.011548345718084052,0.01952587620535362,0.05069542337316291,1,6,79.80051172806202,48.11810715868354,1.0522613762078974,,tech_growth_qqq,0.0882065855432312,False,train_trade_event_count_1_below_80;validation_trade_event_count_6_below_30;validation_return_0.0115_below_0.02;train_return_below_validation_return_possible_validation_spike,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_paypusdt_lb48_th0p25_exit0p65_hold24_cool6_lev4_short_only_f0e73856,-2.6864408903522197,train_below_validation_spike_risk;train_events_1_below_20;validation_events_6_below_8,0.057844821998807104,0.023137928799522842,40
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,ARMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_short,6,0.15000000000000002,0.5,60,3,3,0.30000000000000004,0.0,0.022081621811004704,0.0,0.02927172151182389,0,3,,245.35135345560778,1.0602690904968297,,precious_metal_gold,0.17364456826752794,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_armusdt_lb6_th0p15_exit0p5_hold60_cool3_lev3_long_short_de405e6d,-22.86797568251478,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_3_below_8;train_rpt_-1000000000.000_not_above_10bps,0.07545151353373089,0.02263545406011927,41
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,TSLAUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_only,48,0.05,0.55,48,18,3,0.30000000000000004,0.0016511549536371017,0.012574609246837953,0.0065714749310401555,0.012716192709177565,2,10,27.519249227285027,41.9153641561265,0.6926449093978921,,tech_growth_qqq,0.04044674298268112,False,train_trade_event_count_2_below_80;validation_trade_event_count_10_below_30;validation_return_0.0126_below_0.02;train_return_below_validation_return_possible_validation_spike,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_tslausdt_lb48_th0p05_exit0p55_hold48_cool18_lev3_long_only_7de52156,-3.2972554878093203,train_below_validation_spike_risk;train_events_2_below_20,0.06277626111214002,0.018832878333642007,42
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,BNBUSDT,crypto_core,cross_sectional_momentum_rank,1h,short_only,48,0.05,0.5,54,15,3,0.30000000000000004,0.027345045765097664,0.005788980383583109,0.036910374310431204,0.005185658574980212,39,6,23.37183398726296,32.16100213101727,0.5863624306937241,,crypto_liquidity_eth,0.013294533021782639,False,train_trade_event_count_39_below_80;validation_trade_event_count_6_below_30;validation_return_0.0058_below_0.02,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_bnbusdt_lb48_th0p05_exit0p5_hold54_cool15_lev3_short_only_3045becd,-2.6790631671101113,validation_events_6_below_8,0.04943134465017626,0.01482940339505288,43
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,SOLUSDT,crypto_core,volatility_adjusted_trend_persistence,4h,long_short,48,0.6000000000000001,0.35000000000000003,36,6,3,0.30000000000000004,0.11023611172871739,0.031876838326695855,0.14156879220796292,0.03012614662715185,78,9,47.109449456716824,118.06236417294761,1.6860152341787547,,high_beta_alt_sol,0.033978676073108775,False,train_trade_event_count_78_below_80;validation_trade_event_count_9_below_30,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_solusdt_lb48_th0p6_exit0p35_hold36_cool6_lev3_long_short_b9298790,1.6410356328399853,,0.048169771723632474,0.014450931517089744,44
balanced_mdd12_gross5_69_asset_efficiency_repair_optuna,NBISUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.15000000000000002,0.65,42,12,3,0.30000000000000004,0.0,0.02410500723247333,0.0,0.017125204693935192,0,3,,267.8334136941481,1.1149253140327904,,us_equity_beta_spy,0.17522312610964128,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,balanced_mdd12_gross5_69_asset_profile_optuna,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_nbisusdt_lb12_th0p15_exit0p65_hold42_cool12_lev3_long_only_933205aa,-22.903978293580952,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_20;validation_events_3_below_8;train_rpt_-1000000000.000_not_above_10bps,0.04132996640512484,0.012398989921537453,45
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,XRPUSDT,crypto_core,cross_sectional_momentum_rank,4h,short_only,12,0.15000000000000002,0.55,12,12,10,1.0,0.1761113558258418,0.014530627274598196,0.3973217669719711,0.061022442292408274,122,12,14.435357034905067,12.108856062165165,0.14878867703176052,,precious_metal_gold,0.02738426940100244,False,validation_trade_event_count_12_below_30;validation_return_0.0145_below_0.02,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_xrpusdt_lb12_th0p15_exit0p55_hold12_cool12_lev10_short_only_28df18b1,-5.691505010051812,,0.9686585174104314,0.9686585174104314,1
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,BABAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,short_only,72,1.4,0.35000000000000003,48,6,10,1.0,0.0,0.06982461623387959,0.0,0.034272989470777504,0,5,,139.6492324677592,1.18349300192964,,tech_growth_qqq,0.08242178276058561,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_babausdt_lb72_th1p4_exit0p35_hold48_cool6_lev10_short_only_2b2cf7ad,-22.022648647616556,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_15;validation_events_5_below_6;train_rpt_-1000000000.000_not_above_10bps,0.7447430098864756,0.7447430098864756,2
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,CRCLUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,72,0.2,0.5,36,9,9,0.9,0.3302773357331408,0.28667270438528947,0.0918081242220038,0.14431152709235473,14,15,262.1248696294768,212.35015139651074,4.090589027735276,,us_equity_beta_spy,0.02335154873307586,False,train_trade_event_count_14_below_80;validation_trade_event_count_15_below_30,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_crclusdt_lb72_th0p2_exit0p5_hold36_cool9_lev9_long_only_338f341f,6.125507725752149,train_events_14_below_15,0.7491318870038725,0.6742186983034852,3
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,CLUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,30m,long_only,6,1.7000000000000002,0.05,18,0,5,0.5,0.014022165929923558,-0.034581927281588265,0.02157523944082773,0.06384677320476984,6,87,46.74055309974519,-7.949868340595003,-0.2827426632806802,,crypto_beta_btc,0.061952352091168,False,train_trade_event_count_6_below_80;validation_return_-0.0346_below_0.02;validation_return_per_turnover_proxy_bps_-7.950_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_clusdt_lb6_th1p7_exit0p05_hold18_cool0_lev5_long_only_a4b194fe,-10.643484859347994,validation_return_not_positive;train_events_6_below_15;validation_rpt_-7.950_not_above_10bps,0.9078232308534372,0.4539116154267186,4
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,TONUSDT,crypto_core,volatility_adjusted_trend_persistence,30m,long_short,48,1.1,0.1,60,9,7,0.7000000000000001,0.5941603890259917,0.9190164830530254,0.33836323023063253,0.16880787810171494,407,44,20.855050509862814,298.38197501721595,7.228763664114464,,energy_crude_beta,0.027352967936484195,False,train_return_below_validation_return_possible_validation_spike,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_tonusdt_lb48_th1p1_exit0p1_hold60_cool9_lev7_long_short_03b58684,-1.8998451960721123,train_below_validation_spike_risk,0.4953928342583437,0.3467749839808406,5
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,USARUSDT,tradfi_equity,trend_pullback_reclaim,2h,long_only,36,-0.75,0.0,18,18,8,0.8,0.0,0.045554243795505656,0.0,0.04422231137967203,0,2,,284.71402372191034,1.07088459697894,,crypto_liquidity_eth,0.09653064436468514,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_trend_pullback_reclaim_2h_usarusdt_lb36_th-0p75_exit0_hold18_cool18_lev8_long_only_fb2a2725,-21.95589921412453,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_15;validation_events_2_below_6;train_rpt_-1000000000.000_not_above_10bps,0.41814320038912745,0.334514560311302,6
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,BEUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_short,12,0.4,0.25,24,18,6,0.6000000000000001,0.0,0.03159825158135576,0.0,0.02786465205712374,0,2,,263.3187631779647,1.0944472576266835,,energy_crude_beta,0.12543048826988834,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_beusdt_lb12_th0p4_exit0p25_hold24_cool18_lev6_long_short_2bb19003,-21.487276604976273,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_15;validation_events_2_below_6;train_rpt_-1000000000.000_not_above_10bps,0.4993158887242146,0.2995895332345288,7
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,COINUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,12,0.9,0.25,60,6,3,0.30000000000000004,0.029499613039241757,0.019903510637306887,0.03978964275426633,0.061767461696672354,7,9,140.47434780591308,73.71670606409957,1.5944213494243882,,energy_crude_beta,0.04857202523179792,False,train_trade_event_count_7_below_80;validation_trade_event_count_9_below_30;validation_return_0.0199_below_0.02,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_coinusdt_lb12_th0p9_exit0p25_hold60_cool6_lev3_long_only_bebc6c46,0.5273650912520449,train_events_7_below_15,0.9494937631396481,0.2848481289418945,8
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,DISUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,short_only,12,2.0,0.05,36,9,6,0.6000000000000001,0.0,0.0022048951958504315,0.0,0.016292314157224985,0,7,,5.24975046631055,-0.000224010304564759,,precious_metal_gold,0.05663913220683939,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;validation_return_0.0022_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_5.250_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_disusdt_lb12_th2_exit0p05_hold36_cool9_lev6_short_only_8218f4bd,-25.94390395297249,train_return_not_positive;train_below_validation_spike_risk;train_events_0_below_15;train_rpt_-1000000000.000_not_above_10bps;validation_rpt_5.250_not_above_10bps,0.4616279798993905,0.2769767879396343,9
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,TRXUSDT,crypto_core,trend_pullback_reclaim,4h,long_only,96,-0.25,0.0,36,15,7,0.7000000000000001,0.12678257664827597,0.01719340358334942,0.10347452905373922,0.048916084796377435,21,4,86.2466507811401,61.40501279767649,1.3686730046733273,,crypto_liquidity_eth,0.03262824357613399,False,train_trade_event_count_21_below_80;validation_trade_event_count_4_below_30;validation_return_0.0172_below_0.02,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_trend_pullback_reclaim_4h_trxusdt_lb96_th-0p25_exit0_hold36_cool15_lev7_long_only_55b42e66,0.4796243322866831,validation_events_4_below_6,0.3915680035017339,0.27409760245121373,10
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,DOGEUSDT,crypto_core,volatility_adjusted_trend_persistence,30m,short_only,24,0.8,0.15000000000000002,6,6,5,0.5,0.10220108363233549,0.018012218677277536,0.18785049368696638,0.060044704375569746,729,72,2.8038706071971324,5.003394077021538,0.009896115847628562,,high_beta_alt_sol,0.020673833199590236,False,validation_return_0.0180_below_0.02;train_return_per_turnover_proxy_bps_2.804_not_above_10.000;validation_return_per_turnover_proxy_bps_5.003_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_dogeusdt_lb24_th0p8_exit0p15_hold6_cool6_lev5_short_only_7280f918,-9.252427654766551,train_rpt_2.804_not_above_10bps;validation_rpt_5.003_not_above_10bps,0.4230984001193814,0.2115492000596907,11
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,MSTRUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_short,72,0.25,0.5,42,6,3,0.30000000000000004,0.02596900326040208,0.04972954838627475,0.0403149975667928,0.037400138295623275,7,7,123.66192028762893,236.80737326797492,2.112831057613389,,us_equity_beta_spy,0.044402390249856045,False,train_trade_event_count_7_below_80;validation_trade_event_count_7_below_30;train_return_below_validation_return_possible_validation_spike,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_mstrusdt_lb72_th0p25_exit0p5_hold42_cool6_lev3_long_short_2f23f336,0.7127243128698155,train_below_validation_spike_risk;train_events_7_below_15,0.7050940924704283,0.21152822774112853,12
growth_mdd20_gross8_69_asset_efficiency_repair_optuna,XAGUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_only,48,0.25,0.5,66,3,5,0.5,0.10494617463350142,0.015405975767483593,0.16279681516608557,0.0526541591454065,65,39,32.291130656461974,7.90050039358133,0.2926162263864438,,silver_metal_beta,0.024929468244222926,False,train_trade_event_count_65_below_80;validation_return_0.0154_below_0.02;validation_return_per_turnover_proxy_bps_7.901_not_above_10.000,growth_mdd20_gross8_69_asset_profile_optuna,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_xagusdt_lb48_th0p25_exit0p5_hold66_cool3_lev5_long_only_d79b20e5,-4.144663828557565,validation_rpt_7.901_not_above_10bps,0.3559560316014615,0.17797801580073075,13
